"grappe","exploitation","passage","s3q00","s3q01","s3q02","s3q03","s3q04","s3q05","s3q06","s3q07","s3q08","s3q08a","s3q09","s3q09a"
603,2,2,,,,,,,,,,,,
603,4,2,,,,,,,,,,,,
603,5,2,,,,,,,,,,,,
603,6,2,2,1,2,2,2,2,2,2,2,,,
603,7,2,,,,,,,,,,,,
603,8,2,,,,,,,,,,,,
604,2,2,,,,,,,,,,,,
604,3,2,2,4,2,2,2,2,2,2,2,,,
604,4,2,,,,,,,,,,,,
604,5,2,,,,,,,,,,,,
604,7,2,,,,,,,,,,,,
604,8,2,,,,,,,,,,,,
604,9,2,2,1,2,2,2,2,2,2,2,,,
605,1,2,,,,,,,,,,,,
605,2,2,,,,,,,,,,,,
605,4,2,,,,,,,,,,,,
605,5,2,,,,,,,,,,,,
605,6,2,2,1,2,2,2,2,2,2,2,,,
605,7,2,,,,,,,,,,,,
605,8,2,,,,,,,,,,,,
606,1,2,,,,,,,,,,,,
606,2,2,,,,,,,,,,,,
606,3,2,2,1,2,2,2,2,2,2,2,,,
606,4,2,,,,,,,,,,,,
606,5,2,,,,,,,,,,,,
606,7,2,,,,,,,,,,,,
606,8,2,,,,,,,,,,,,
606,9,2,2,1,2,2,2,2,2,2,2,,,
607,1,2,,,,,,,,,,,,
607,2,2,,,,,,,,,,,,
607,4,2,,,,,,,,,,,,
607,5,2,,,,,,,,,,,,
607,6,2,2,1,2,2,2,2,2,2,2,,,
607,7,2,,,,,,,,,,,,
607,8,2,,,,,,,,,,,,
608,1,2,,,,,,,,,,,,
608,2,2,,,,,,,,,,,,
608,3,2,2,1,2,2,2,2,2,2,2,,,
608,4,2,,,,,,,,,,,,
608,5,2,,,,,,,,,,,,
608,7,2,,,,,,,,,,,,
608,8,2,,,,,,,,,,,,
608,9,2,2,1,2,2,2,2,2,2,2,,,
609,1,2,,,,,,,,,,,,
609,2,2,,,,,,,,,,,,
609,4,2,,,,,,,,,,,,
609,5,2,,,,,,,,,,,,
609,6,2,2,1,2,2,2,2,2,2,2,,,
609,7,2,,,,,,,,,,,,
609,8,2,,,,,,,,,,,,
610,1,2,,,,,,,,,,,,
610,2,2,,,,,,,,,,,,
610,3,2,2,1,2,2,2,2,2,2,2,,,
610,4,2,,,,,,,,,,,,
610,5,2,,,,,,,,,,,,
610,7,2,,,,,,,,,,,,
610,8,2,,,,,,,,,,,,
610,9,2,2,1,2,2,2,2,2,2,2,,,
611,1,2,,,,,,,,,,,,
611,2,2,,,,,,,,,,,,
611,4,2,,,,,,,,,,,,
611,5,2,,,,,,,,,,,,
611,6,2,2,1,2,2,2,2,2,2,2,,,
611,7,2,,,,,,,,,,,,
611,8,2,,,,,,,,,,,,
612,1,2,,,,,,,,,,,,
612,2,2,,,,,,,,,,,,
612,3,2,2,1,2,2,2,2,2,2,2,,,
612,4,2,,,,,,,,,,,,
612,5,2,,,,,,,,,,,,
612,7,2,,,,,,,,,,,,
612,8,2,,,,,,,,,,,,
612,9,2,2,1,2,2,2,2,2,2,2,,,
613,2,2,2,1,2,2,2,2,2,2,2,,,
613,4,2,2,1,2,2,2,2,2,2,2,,,
613,6,2,2,1,2,2,2,2,2,2,2,,,
613,8,2,2,1,2,2,2,2,2,2,2,,,
614,1,2,2,1,2,2,2,2,2,2,2,,,
614,3,2,2,1,2,2,2,2,2,2,2,,,
614,5,2,2,1,2,2,2,2,2,2,2,,,
614,7,2,2,1,2,2,2,2,2,2,2,,,
614,9,2,2,1,2,2,2,2,2,2,2,,,
615,2,2,2,1,2,2,2,2,2,2,2,,,
615,4,2,2,1,2,2,2,2,2,2,2,,,
615,6,2,2,1,2,2,2,2,2,2,2,,,
615,8,2,2,1,2,2,2,2,2,2,2,,,
616,1,2,2,1,2,2,2,2,2,2,2,,,
616,3,2,2,1,2,2,2,2,2,2,2,,,
616,5,2,2,2,1,2,1,1,1,1,1,1,,
616,7,2,2,1,2,2,1,2,2,2,2,,,
616,9,2,2,1,2,2,1,2,2,2,2,,,
617,2,2,2,1,2,2,2,2,2,2,2,,,
617,4,2,2,1,2,2,98,2,2,2,2,,,
617,6,2,2,1,2,2,2,2,2,2,2,,,
617,8,2,2,1,2,2,2,2,2,2,2,,,
618,1,2,,,,,,,,,,,,
618,2,2,,,,,,,,,,,,
618,3,2,2,1,2,2,2,2,2,2,2,,,
618,4,2,,,,,,,,,,,,
618,5,2,,,,,,,,,,,,
618,7,2,,,,,,,,,,,,
618,8,2,,,,,,,,,,,,
618,9,2,2,1,2,2,2,2,2,2,2,,,
619,1,2,,,,,,,,,,,,
619,2,2,,,,,,,,,,,,
619,4,2,,,,,,,,,,,,
619,5,2,,,,,,,,,,,,
619,6,2,2,1,2,2,2,2,2,2,2,,,
619,7,2,,,,,,,,,,,,
619,8,2,,,,,,,,,,,,
620,1,2,,,,,,,,,,,,
620,2,2,,,,,,,,,,,,
620,3,2,2,1,2,2,2,2,2,2,2,,,
620,4,2,,,,,,,,,,,,
620,5,2,,,,,,,,,,,,
620,7,2,,,,,,,,,,,,
620,8,2,,,,,,,,,,,,
620,9,2,2,1,2,2,2,2,2,2,2,,,
621,1,2,,,,,,,,,,,,
621,2,2,,,,,,,,,,,,
621,4,2,,,,,,,,,,,,
621,5,2,,,,,,,,,,,,
621,6,2,2,1,1,2,1,2,2,2,2,,,
621,7,2,,,,,,,,,,,,
621,8,2,,,,,,,,,,,,
622,1,2,,,,,,,,,,,,
622,2,2,,,,,,,,,,,,
622,3,2,2,1,1,2,1,2,2,2,2,,,
622,4,2,,,,,,,,,,,,
622,5,2,,,,,,,,,,,,
622,7,2,,,,,,,,,,,,
622,8,2,,,,,,,,,,,,
622,9,2,2,1,2,2,2,2,2,2,2,,,
623,1,2,,,,,,,,,,,,
623,2,2,,,,,,,,,,,,
623,4,2,,,,,,,,,,,,
623,5,2,,,,,,,,,,,,
623,6,2,2,1,2,2,2,2,2,2,2,,,
623,7,2,,,,,,,,,,,,
623,8,2,,,,,,,,,,,,
624,1,2,,,,,,,,,,,,
624,2,2,,,,,,,,,,,,
624,3,2,2,5,2,2,2,2,2,2,2,,,
624,4,2,,,,,,,,,,,,
624,5,2,,,,,,,,,,,,
624,7,2,,,,,,,,,,,,
624,8,2,,,,,,,,,,,,
624,9,2,2,2,2,2,2,2,2,2,2,,,
626,1,2,,,,,,,,,,,,
626,2,2,,,,,,,,,,,,
626,3,2,2,1,2,2,2,2,2,2,98,,,
626,4,2,,,,,,,,,,,,
626,5,2,,,,,,,,,,,,
626,7,2,,,,,,,,,,,,
626,8,2,,,,,,,,,,,,
626,9,2,2,1,2,2,2,2,2,2,2,,,
627,1,2,,,,,,,,,,,,
627,2,2,,,,,,,,,,,,
627,4,2,,,,,,,,,,,,
627,5,2,,,,,,,,,,,,
627,6,2,2,1,1,2,1,2,2,2,2,,,
627,7,2,,,,,,,,,,,,
627,8,2,,,,,,,,,,,,
628,1,2,,,,,,,,,,,,
628,2,2,,,,,,,,,,,,
628,3,2,2,7,2,2,2,2,2,2,2,,,
628,4,2,,,,,,,,,,,,
628,5,2,,,,,,,,,,,,
628,7,2,,,,,,,,,,,,
628,8,2,,,,,,,,,,,,
628,9,2,2,1,2,98,1,2,2,2,2,,,
629,1,2,,,,,,,,,,,,
629,2,2,,,,,,,,,,,,
629,4,2,,,,,,,,,,,,
629,5,2,,,,,,,,,,,,
629,6,2,2,8,2,2,2,2,2,2,2,,,
629,7,2,,,,,,,,,,,,
629,8,2,,,,,,,,,,,,
630,1,2,,,,,,,,,,,,
630,2,2,,,,,,,,,,,,
630,3,2,2,1,2,2,2,2,2,2,2,,,
630,4,2,,,,,,,,,,,,
630,5,2,,,,,,,,,,,,
630,7,2,,,,,,,,,,,,
630,8,2,,,,,,,,,,,,
630,9,2,2,1,1,1,1,1,1,2,2,,,
631,1,2,,,,,,,,,,,,
631,2,2,,,,,,,,,,,,
631,4,2,,,,,,,,,,,,
631,5,2,,,,,,,,,,,,
631,6,2,2,5,2,2,2,2,2,2,2,,,
631,7,2,,,,,,,,,,,,
631,8,2,,,,,,,,,,,,
632,1,2,,,,,,,,,,,,
632,2,2,,,,,,,,,,,,
632,3,2,2,1,2,2,2,2,2,2,2,,,
632,4,2,,,,,,,,,,,,
632,5,2,,,,,,,,,,,,
632,7,2,,,,,,,,,,,,
632,8,2,,,,,,,,,,,,
632,9,2,2,1,2,2,2,2,2,2,2,,,
633,1,2,,,,,,,,,,,,
633,2,2,,,,,,,,,,,,
633,4,2,,,,,,,,,,,,
633,5,2,,,,,,,,,,,,
633,6,2,2,1,2,2,2,2,2,2,2,,,
633,7,2,,,,,,,,,,,,
633,8,2,,,,,,,,,,,,
634,1,2,,,,,,,,,,,,
634,2,2,,,,,,,,,,,,
634,3,2,2,1,2,2,2,2,2,2,2,,,
634,4,2,,,,,,,,,,,,
634,5,2,,,,,,,,,,,,
634,7,2,,,,,,,,,,,,
634,8,2,,,,,,,,,,,,
634,9,2,2,1,2,2,2,2,1,2,2,,,
635,1,2,,,,,,,,,,,,
635,2,2,,,,,,,,,,,,
635,4,2,,,,,,,,,,,,
635,6,2,2,1,2,2,2,2,2,2,2,,,
635,7,2,,,,,,,,,,,,
635,8,2,,,,,,,,,,,,
636,1,2,,,,,,,,,,,,
636,3,2,2,1,2,2,2,2,2,2,2,,,
636,4,2,,,,,,,,,,,,
636,9,2,2,2,1,2,2,2,2,2,2,,,
637,1,2,,,,,,,,,,,,
637,2,2,,,,,,,,,,,,
637,4,2,,,,,,,,,,,,
637,5,2,,,,,,,,,,,,
637,6,2,2,1,1,2,2,2,2,2,2,,,
637,7,2,,,,,,,,,,,,
637,8,2,,,,,,,,,,,,
642,1,2,,,,,,,,,,,,
642,2,2,,,,,,,,,,,,
642,3,2,2,1,2,2,2,2,2,2,2,,,
642,4,2,,,,,,,,,,,,
642,5,2,,,,,,,,,,,,
642,7,2,,,,,,,,,,,,
642,8,2,,,,,,,,,,,,
642,9,2,2,1,2,2,2,2,2,2,2,,,
643,1,2,,,,,,,,,,,,
643,2,2,,,,,,,,,,,,
643,4,2,,,,,,,,,,,,
643,5,2,,,,,,,,,,,,
643,6,2,2,1,2,2,2,2,2,2,2,,,
643,7,2,,,,,,,,,,,,
643,8,2,,,,,,,,,,,,
644,1,2,,,,,,,,,,,,
644,2,2,,,,,,,,,,,,
644,3,2,2,1,2,1,2,2,2,2,2,,,
644,4,2,,,,,,,,,,,,
644,5,2,,,,,,,,,,,,
644,7,2,,,,,,,,,,,,
644,8,2,,,,,,,,,,,,
644,9,2,2,1,2,2,1,2,2,2,2,,,
645,1,2,,,,,,,,,,,,
645,2,2,,,,,,,,,,,,
645,4,2,,,,,,,,,,,,
645,5,2,,,,,,,,,,,,
645,6,2,2,1,1,1,1,2,2,2,2,,,
645,7,2,,,,,,,,,,,,
645,8,2,,,,,,,,,,,,
646,1,2,,,,,,,,,,,,
646,2,2,,,,,,,,,,,,
646,3,2,2,1,1,1,1,2,1,1,2,,,
646,4,2,,,,,,,,,,,,
646,5,2,,,,,,,,,,,,
646,7,2,,,,,,,,,,,,
646,8,2,,,,,,,,,,,,
646,9,2,2,1,1,1,1,1,1,1,1,1,,
649,1,2,,,,,,,,,,,,
649,2,2,,,,,,,,,,,,
649,4,2,,,,,,,,,,,,
649,5,2,,,,,,,,,,,,
649,6,2,2,1,2,2,1,2,2,2,2,,,
649,7,2,,,,,,,,,,,,
649,8,2,,,,,,,,,,,,
651,2,2,,,,,,,,,,,,
651,5,2,,,,,,,,,,,,
651,6,2,2,1,2,2,1,2,2,2,2,,,
651,7,2,,,,,,,,,,,,
651,8,2,,,,,,,,,,,,
653,1,2,,,,,,,,,,,,
653,2,2,,,,,,,,,,,,
653,4,2,,,,,,,,,,,,
653,5,2,,,,,,,,,,,,
653,6,2,2,1,2,2,1,2,2,2,2,,,
653,7,2,,,,,,,,,,,,
654,1,2,,,,,,,,,,,,
654,2,2,,,,,,,,,,,,
654,3,2,2,1,2,2,2,2,2,2,2,,,
654,4,2,,,,,,,,,,,,
654,5,2,,,,,,,,,,,,
654,7,2,,,,,,,,,,,,
654,8,2,,,,,,,,,,,,
654,9,2,2,1,2,2,2,2,2,2,2,,,
655,1,2,,,,,,,,,,,,
655,2,2,,,,,,,,,,,,
655,4,2,,,,,,,,,,,,
655,5,2,,,,,,,,,,,,
655,6,2,2,1,2,2,2,2,2,2,2,,,
655,7,2,,,,,,,,,,,,
655,8,2,,,,,,,,,,,,
656,1,2,,,,,,,,,,,,
656,2,2,,,,,,,,,,,,
656,3,2,2,1,1,2,2,2,2,2,2,,,
656,4,2,,,,,,,,,,,,
656,5,2,,,,,,,,,,,,
656,7,2,,,,,,,,,,,,
656,8,2,,,,,,,,,,,,
656,9,2,2,1,2,2,2,2,2,2,2,,,
657,1,2,,,,,,,,,,,,
657,2,2,,,,,,,,,,,,
657,4,2,,,,,,,,,,,,
657,5,2,,,,,,,,,,,,
657,6,2,2,1,1,1,1,1,2,2,2,,,
657,7,2,,,,,,,,,,,,
657,8,2,,,,,,,,,,,,
660,1,2,2,1,1,2,2,1,2,1,2,,,
660,3,2,2,1,2,2,2,2,2,2,2,,,
660,5,2,2,1,2,2,2,2,2,2,2,,,
660,7,2,2,1,2,2,2,2,2,2,2,,,
660,9,2,2,1,2,2,2,2,2,2,2,,,
661,2,2,2,1,2,2,2,2,2,2,2,,,
661,4,2,2,1,2,2,2,2,2,2,2,,,
661,6,2,2,1,2,2,2,2,2,2,2,,,
661,8,2,2,1,1,2,2,2,2,1,2,,,
662,1,2,2,1,2,2,1,2,2,2,2,,,
662,3,2,2,1,2,2,2,2,1,2,2,,,
662,5,2,2,1,1,1,1,2,2,2,2,,,
662,7,2,2,1,1,1,1,1,2,2,2,,,
662,9,2,2,1,2,2,2,2,2,2,2,,,
663,2,2,2,1,2,2,2,2,2,2,2,,,
663,4,2,2,1,2,2,2,2,2,2,2,,,
663,6,2,2,1,2,2,2,2,2,2,2,,,
663,8,2,2,1,2,2,2,2,2,2,2,,,
664,1,2,2,1,1,2,1,2,1,1,2,,,
664,3,2,2,1,2,2,1,2,1,2,2,,,
664,5,2,2,1,1,2,1,2,1,2,2,,,
664,7,2,2,1,2,2,2,2,2,2,2,,,
664,9,2,2,1,1,2,1,1,1,2,2,,,
665,2,2,2,1,2,2,2,2,2,2,2,,,
665,4,2,2,1,2,2,2,2,2,2,2,,,
665,6,2,2,1,2,2,2,2,2,2,2,,,
665,8,2,2,1,2,2,2,2,2,2,2,,,
666,1,2,2,9,2,2,2,2,2,2,2,,,
666,3,2,2,2,2,2,2,2,2,2,2,,,
666,5,2,2,1,2,2,2,2,2,2,2,,,
666,7,2,2,1,2,2,2,2,2,2,2,,,
666,9,2,2,2,2,2,2,2,2,2,2,,,
667,2,2,2,1,2,2,2,2,2,2,2,,,
667,4,2,2,1,2,2,2,2,2,2,2,,,
667,6,2,2,1,2,2,2,2,2,2,2,,,
667,8,2,2,1,2,2,2,2,2,2,2,,,
668,1,2,2,1,2,2,2,2,2,2,2,,,
668,3,2,2,1,2,2,2,2,2,2,2,,,
668,5,2,2,1,2,2,2,2,2,2,2,,,
668,7,2,2,1,2,2,2,2,2,2,2,,,
668,9,2,2,1,2,2,2,2,2,2,2,,,
669,2,2,2,1,2,2,2,2,2,2,2,,,
669,4,2,2,1,2,2,2,2,2,2,2,,,
669,6,2,2,1,2,2,2,2,2,2,2,,,
669,8,2,2,1,2,2,2,2,2,2,2,,,
670,1,2,,,,,,,,,,,,
670,2,2,,,,,,,,,,,,
670,3,2,2,1,2,2,2,2,2,2,2,,,
670,4,2,,,,,,,,,,,,
670,5,2,,,,,,,,,,,,
670,7,2,,,,,,,,,,,,
670,8,2,,,,,,,,,,,,
670,9,2,2,1,2,2,2,2,2,2,2,,,
671,1,2,,,,,,,,,,,,
671,2,2,,,,,,,,,,,,
671,4,2,,,,,,,,,,,,
671,5,2,,,,,,,,,,,,
671,6,2,2,1,1,1,1,1,1,1,2,,,
671,7,2,,,,,,,,,,,,
671,8,2,,,,,,,,,,,,
672,1,2,,,,,,,,,,,,
672,2,2,,,,,,,,,,,,
672,3,2,2,1,1,1,1,2,2,1,2,,,
672,4,2,,,,,,,,,,,,
672,5,2,,,,,,,,,,,,
672,7,2,,,,,,,,,,,,
672,8,2,,,,,,,,,,,,
672,9,2,2,1,1,1,1,1,2,2,2,,,
673,1,2,,,,,,,,,,,,
673,2,2,,,,,,,,,,,,
673,4,2,,,,,,,,,,,,
673,5,2,,,,,,,,,,,,
673,6,2,2,1,1,2,2,2,2,2,2,,,
673,7,2,,,,,,,,,,,,
673,8,2,,,,,,,,,,,,
674,1,2,,,,,,,,,,,,
674,2,2,,,,,,,,,,,,
674,3,2,2,1,1,1,1,2,1,2,2,,,
674,4,2,,,,,,,,,,,,
674,5,2,,,,,,,,,,,,
674,7,2,,,,,,,,,,,,
674,8,2,,,,,,,,,,,,
674,9,2,2,1,1,1,1,2,1,2,2,,,
675,1,2,,,,,,,,,,,,
675,2,2,,,,,,,,,,,,
675,4,2,,,,,,,,,,,,
675,5,2,,,,,,,,,,,,
675,6,2,2,1,2,2,2,2,2,2,2,,,
675,7,2,,,,,,,,,,,,
675,8,2,,,,,,,,,,,,
676,1,2,,,,,,,,,,,,
676,2,2,,,,,,,,,,,,
676,3,2,2,1,2,2,2,2,2,2,2,,,
676,4,2,,,,,,,,,,,,
676,5,2,,,,,,,,,,,,
676,7,2,,,,,,,,,,,,
676,8,2,,,,,,,,,,,,
676,9,2,2,1,2,2,2,2,2,2,2,,,
677,1,2,,,,,,,,,,,,
677,2,2,,,,,,,,,,,,
677,4,2,,,,,,,,,,,,
677,5,2,,,,,,,,,,,,
677,6,2,2,1,2,2,2,2,2,2,2,,,
677,7,2,,,,,,,,,,,,
677,8,2,,,,,,,,,,,,
678,1,2,,,,,,,,,,,,
678,2,2,,,,,,,,,,,,
678,3,2,2,1,2,2,2,2,2,2,2,,,
678,4,2,,,,,,,,,,,,
678,5,2,,,,,,,,,,,,
678,7,2,,,,,,,,,,,,
678,8,2,,,,,,,,,,,,
678,9,2,2,1,2,2,2,2,2,2,2,,,
679,1,2,,,,,,,,,,,,
679,2,2,,,,,,,,,,,,
679,4,2,,,,,,,,,,,,
679,5,2,,,,,,,,,,,,
679,6,2,2,1,2,2,2,2,2,2,2,,,
679,7,2,,,,,,,,,,,,
679,8,2,,,,,,,,,,,,
680,1,2,,,,,,,,,,,,
680,2,2,,,,,,,,,,,,
680,3,2,2,1,2,2,2,2,2,2,2,,,
680,4,2,,,,,,,,,,,,
680,5,2,,,,,,,,,,,,
680,7,2,,,,,,,,,,,,
680,8,2,,,,,,,,,,,,
680,9,2,2,1,2,2,2,2,2,2,2,,,
681,1,2,,,,,,,,,,,,
681,2,2,,,,,,,,,,,,
681,4,2,,,,,,,,,,,,
681,5,2,,,,,,,,,,,,
681,6,2,2,1,2,2,2,2,2,2,2,,,
681,7,2,,,,,,,,,,,,
681,8,2,,,,,,,,,,,,
682,1,2,,,,,,,,,,,,
682,2,2,,,,,,,,,,,,
682,3,2,2,1,1,1,1,1,1,2,2,,,
682,4,2,,,,,,,,,,,,
682,5,2,,,,,,,,,,,,
682,7,2,,,,,,,,,,,,
682,8,2,,,,,,,,,,,,
682,9,2,2,1,1,1,1,2,1,2,2,,,
683,1,2,,,,,,,,,,,,
683,2,2,,,,,,,,,,,,
683,4,2,,,,,,,,,,,,
683,5,2,,,,,,,,,,,,
683,6,2,2,1,1,1,2,2,2,2,1,2,,
683,7,2,,,,,,,,,,,,
683,8,2,,,,,,,,,,,,
684,1,2,,,,,,,,,,,,
684,2,2,,,,,,,,,,,,
684,3,2,2,1,1,1,2,2,2,1,2,,,
684,4,2,,,,,,,,,,,,
684,5,2,,,,,,,,,,,,
684,7,2,,,,,,,,,,,,
684,8,2,,,,,,,,,,,,
684,9,2,2,1,1,1,1,1,1,2,2,,,
685,1,2,,,,,,,,,,,,
685,2,2,,,,,,,,,,,,
685,4,2,,,,,,,,,,,,
685,5,2,,,,,,,,,,,,
685,6,2,2,1,2,2,2,2,2,2,2,,,
685,7,2,,,,,,,,,,,,
685,8,2,,,,,,,,,,,,
686,1,2,,,,,,,,,,,,
686,2,2,,,,,,,,,,,,
686,3,2,2,1,2,2,2,2,2,2,2,,,
686,4,2,,,,,,,,,,,,
686,5,2,,,,,,,,,,,,
686,7,2,,,,,,,,,,,,
686,8,2,,,,,,,,,,,,
686,9,2,2,1,2,2,2,2,2,2,2,,,
687,1,2,,,,,,,,,,,,
687,2,2,,,,,,,,,,,,
687,4,2,,,,,,,,,,,,
687,5,2,,,,,,,,,,,,
687,6,2,2,1,2,2,2,2,2,2,2,,,
687,7,2,,,,,,,,,,,,
687,8,2,,,,,,,,,,,,
693,1,2,,,,,,,,,,,,
693,2,2,,,,,,,,,,,,
693,4,2,,,,,,,,,,,,
693,5,2,,,,,,,,,,,,
693,6,2,2,1,2,2,2,2,2,2,2,,,
693,7,2,,,,,,,,,,,,
693,8,2,,,,,,,,,,,,
694,1,2,,,,,,,,,,,,
694,2,2,,,,,,,,,,,,
694,3,2,2,1,2,2,2,2,2,2,2,,,
694,4,2,,,,,,,,,,,,
694,5,2,,,,,,,,,,,,
694,7,2,,,,,,,,,,,,
694,8,2,,,,,,,,,,,,
694,9,2,2,1,2,2,2,2,2,2,2,,,
695,1,2,,,,,,,,,,,,
695,2,2,,,,,,,,,,,,
695,4,2,,,,,,,,,,,,
695,5,2,,,,,,,,,,,,
695,6,2,2,1,2,2,2,2,2,2,2,,,
695,7,2,,,,,,,,,,,,
695,8,2,,,,,,,,,,,,
696,1,2,,,,,,,,,,,,
696,2,2,,,,,,,,,,,,
696,3,2,2,1,2,2,2,2,2,2,2,,,
696,4,2,,,,,,,,,,,,
696,5,2,,,,,,,,,,,,
696,7,2,,,,,,,,,,,,
696,8,2,,,,,,,,,,,,
696,9,2,2,1,2,2,2,2,2,2,2,,,
697,1,2,,,,,,,,,,,,
697,2,2,,,,,,,,,,,,
697,4,2,,,,,,,,,,,,
697,5,2,,,,,,,,,,,,
697,6,2,2,1,2,2,2,2,2,2,2,,,
697,7,2,,,,,,,,,,,,
697,8,2,,,,,,,,,,,,
698,1,2,,,,,,,,,,,,
698,2,2,,,,,,,,,,,,
698,3,2,2,1,2,2,1,2,2,2,2,,,
698,4,2,,,,,,,,,,,,
698,5,2,,,,,,,,,,,,
698,7,2,,,,,,,,,,,,
698,8,2,,,,,,,,,,,,
698,9,2,2,1,2,1,1,2,2,2,2,,,
699,1,2,,,,,,,,,,,,
699,2,2,,,,,,,,,,,,
699,4,2,,,,,,,,,,,,
699,5,2,,,,,,,,,,,,
699,6,2,2,1,2,1,2,2,2,2,2,,,
699,7,2,,,,,,,,,,,,
699,8,2,,,,,,,,,,,,
700,1,2,,,,,,,,,,,,
700,2,2,,,,,,,,,,,,
700,3,2,2,4,2,2,2,2,2,2,2,,,
700,4,2,,,,,,,,,,,,
700,5,2,,,,,,,,,,,,
700,7,2,,,,,,,,,,,,
700,8,2,,,,,,,,,,,,
700,9,2,2,1,1,98,1,1,1,2,2,,,
701,1,2,,,,,,,,,,,,
701,2,2,,,,,,,,,,,,
701,4,2,,,,,,,,,,,,
701,5,2,,,,,,,,,,,,
701,6,2,2,1,1,1,2,1,1,2,2,,,
701,7,2,,,,,,,,,,,,
701,8,2,,,,,,,,,,,,
702,1,2,,,,,,,,,,,,
702,2,2,,,,,,,,,,,,
702,3,2,2,2,2,1,2,2,2,2,2,,,
702,4,2,,,,,,,,,,,,
702,5,2,,,,,,,,,,,,
702,7,2,,,,,,,,,,,,
702,8,2,,,,,,,,,,,,
702,9,2,2,1,1,1,1,2,1,2,2,,,
703,1,2,,,,,,,,,,,,
703,2,2,,,,,,,,,,,,
703,4,2,,,,,,,,,,,,
703,5,2,,,,,,,,,,,,
703,6,2,2,1,2,1,1,2,2,2,2,,,
703,7,2,,,,,,,,,,,,
703,8,2,,,,,,,,,,,,
704,1,2,,,,,,,,,,,,
704,2,2,,,,,,,,,,,,
704,3,2,2,1,1,1,1,2,1,1,2,,,
704,4,2,,,,,,,,,,,,
704,5,2,,,,,,,,,,,,
704,7,2,,,,,,,,,,,,
704,8,2,,,,,,,,,,,,
704,9,2,2,1,1,2,1,2,2,1,2,,,
705,1,2,,,,,,,,,,,,
705,2,2,,,,,,,,,,,,
705,4,2,,,,,,,,,,,,
705,5,2,,,,,,,,,,,,
705,6,2,2,1,1,2,2,2,1,2,2,,,
705,7,2,,,,,,,,,,,,
705,8,2,,,,,,,,,,,,
706,1,2,,,,,,,,,,,,
706,2,2,,,,,,,,,,,,
706,3,2,2,1,2,2,2,2,2,2,2,,,
706,4,2,,,,,,,,,,,,
706,5,2,,,,,,,,,,,,
706,7,2,,,,,,,,,,,,
706,8,2,,,,,,,,,,,,
706,9,2,2,1,2,2,2,2,2,2,2,,,
707,1,2,,,,,,,,,,,,
707,2,2,,,,,,,,,,,,
707,4,2,,,,,,,,,,,,
707,5,2,,,,,,,,,,,,
707,6,2,2,1,2,2,2,2,1,2,2,,,
707,7,2,,,,,,,,,,,,
707,8,2,,,,,,,,,,,,
708,1,2,,,,,,,,,,,,
708,2,2,,,,,,,,,,,,
708,3,2,2,1,2,2,2,2,2,2,2,,,
708,4,2,,,,,,,,,,,,
708,5,2,,,,,,,,,,,,
708,7,2,,,,,,,,,,,,
708,8,2,,,,,,,,,,,,
708,9,2,2,1,2,2,2,2,2,2,2,,,
709,1,2,,,,,,,,,,,,
709,2,2,,,,,,,,,,,,
709,4,2,,,,,,,,,,,,
709,5,2,,,,,,,,,,,,
709,6,2,2,4,2,2,2,2,2,2,2,,,
709,7,2,,,,,,,,,,,,
709,8,2,,,,,,,,,,,,
710,1,2,,,,,,,,,,,,
710,2,2,,,,,,,,,,,,
710,3,2,2,1,1,2,2,1,2,2,1,2,,
710,4,2,,,,,,,,,,,,
710,5,2,,,,,,,,,,,,
710,7,2,,,,,,,,,,,,
710,8,2,,,,,,,,,,,,
710,9,2,2,1,1,2,2,1,2,2,2,,,
711,1,2,,,,,,,,,,,,
711,2,2,,,,,,,,,,,,
711,4,2,,,,,,,,,,,,
711,5,2,,,,,,,,,,,,
711,6,2,2,1,2,2,2,2,2,2,2,,,
711,7,2,,,,,,,,,,,,
711,8,2,,,,,,,,,,,,
712,1,2,,,,,,,,,,,,
712,2,2,,,,,,,,,,,,
712,3,2,2,1,2,2,2,2,2,2,2,,,
712,4,2,,,,,,,,,,,,
712,5,2,,,,,,,,,,,,
712,7,2,,,,,,,,,,,,
712,8,2,,,,,,,,,,,,
712,9,2,2,1,2,2,2,2,2,2,2,,,
713,1,2,,,,,,,,,,,,
713,2,2,,,,,,,,,,,,
713,4,2,,,,,,,,,,,,
713,5,2,,,,,,,,,,,,
713,6,2,2,1,1,2,1,1,2,2,2,,,
713,7,2,,,,,,,,,,,,
713,8,2,,,,,,,,,,,,
714,1,2,,,,,,,,,,,,
714,2,2,,,,,,,,,,,,
714,3,2,2,2,1,2,2,2,2,2,2,,,
714,4,2,,,,,,,,,,,,
714,5,2,,,,,,,,,,,,
714,7,2,,,,,,,,,,,,
714,8,2,,,,,,,,,,,,
714,9,2,2,1,2,2,2,2,2,2,2,,,
715,1,2,,,,,,,,,,,,
715,2,2,,,,,,,,,,,,
715,4,2,,,,,,,,,,,,
715,5,2,,,,,,,,,,,,
715,6,2,2,1,2,2,2,2,2,2,2,,,
715,7,2,,,,,,,,,,,,
715,8,2,,,,,,,,,,,,
716,1,2,,,,,,,,,,,,
716,2,2,,,,,,,,,,,,
716,3,2,2,1,2,2,2,2,2,2,2,,,
716,4,2,,,,,,,,,,,,
716,5,2,,,,,,,,,,,,
716,7,2,,,,,,,,,,,,
716,8,2,,,,,,,,,,,,
