"grappe","exploitation","passage","typequest","s0q01","s0q02","s0q03","s0q04","s0q06","s0q09","s0q10","s0q18","s0q19","s0q20","s0q21a","s0q21b","s0q21c","s0q21d","s0q21e","s0q22a","s0q22b","s0q22c","s0q22d","s0q22e","s0q23a","s0q23b","s0q23c","s0q24","s0q25","s0q26","s0q27","s0q28","s9aq00","s9bq13","s11bq00"
1025,1,1,2,9,94,9404,1,79,1,1.79769313486232e+308,641,643,643,18,10,2017,16,11,19,10,2017,9,45,18,10,2017,1,1,1,1,16,2,2,2
1025,2,1,2,9,94,9404,1,79,1,1.79769313486232e+308,641,643,643,21,10,2017,10,18,21,10,2017,11,6,21,10,2017,1,7,1,1,3,2,2,2
1025,3,1,2,9,94,9404,1,79,1,1.79769313486232e+308,641,643,643,20,10,2017,14,29,21,10,2017,9,23,20,10,2017,1,1,1,1,33,2,2,2
1025,4,1,2,9,94,9404,1,79,1,1.79769313486232e+308,641,643,643,19,10,2017,10,30,19,10,2017,14,33,19,10,2017,1,1,1,1,19,2,2,2
1025,5,1,2,9,94,9404,1,79,1,1.79769313486232e+308,641,643,643,19,10,2017,14,47,19,10,2017,16,47,19,10,2017,1,1,1,1,5,2,2,2
1025,6,1,2,9,94,9404,1,79,1,1.79769313486232e+308,641,643,643,20,10,2017,9,42,20,10,2017,13,44,20,10,2017,1,1,1,1,12,2,2,2
1025,7,1,2,9,94,9404,1,79,1,1.79769313486232e+308,641,643,643,18,10,2017,10,29,18,10,2017,15,34,18,10,2017,1,1,1,1,18,2,2,2
1025,8,1,2,9,94,9404,1,79,1,1.79769313486232e+308,641,643,643,17,10,2017,12,56,18,10,2017,10,22,17,10,2017,1,1,1,1,12,1,2,2
1025,9,1,2,9,94,9404,1,79,1,1.79769313486232e+308,641,643,643,21,10,2017,11,56,21,10,2017,12,56,21,10,2017,1,1,1,1,6,2,2,2
1026,1,1,2,9,94,9404,1,107,1,1.79769313486232e+308,641,643,643,31,10,2017,14,16,31,10,2017,16,29,31,10,2017,1,1,1,1,9,2,2,2
1026,2,1,2,9,94,9404,1,107,1,1.79769313486232e+308,641,643,643,1,11,2017,10,2,2,11,2017,9,49,1,11,2017,1,1,1,1,23,1,1,2
1026,3,1,2,9,94,9404,1,107,1,1.79769313486232e+308,641,643,643,31,10,2017,10,59,31,10,2017,14,8,31,10,2017,1,1,1,1,29,2,2,2
1026,4,1,2,9,94,9404,1,107,1,1.79769313486232e+308,641,643,643,30,10,2017,16,21,30,10,2017,18,3,30,10,2017,1,1,1,1,7,2,2,2
1026,5,1,2,9,94,9404,1,107,1,1.79769313486232e+308,641,643,643,31,10,2017,8,56,31,10,2017,10,27,31,10,2017,1,1,1,1,11,2,2,2
1026,6,1,2,9,94,9404,1,107,1,1.79769313486232e+308,641,643,643,30,10,2017,9,27,30,10,2017,12,19,30,10,2017,1,1,1,1,9,2,1,2
1026,7,1,2,9,94,9404,1,107,1,1.79769313486232e+308,641,643,643,30,10,2017,13,53,3,11,2017,13,30,30,10,2017,1,1,1,1,3,2,1,2
1026,8,1,2,9,94,9404,1,107,1,1.79769313486232e+308,641,643,643,30,10,2017,14,17,30,10,2017,16,2,30,10,2017,1,1,1,1,4,2,1,2
1026,9,1,2,9,94,9404,1,107,1,1.79769313486232e+308,641,643,643,2,11,2017,10,38,2,11,2017,12,2,2,11,2017,1,1,1,1,9,2,1,2
1027,1,1,2,9,94,9404,1,110,1,1.79769313486232e+308,641,644,644,25,10,2017,7,46,25,10,2017,8,18,25,10,2017,1,1,1,1,2,2,2,2
1027,2,1,2,9,94,9404,1,110,1,1.79769313486232e+308,641,644,644,24,10,2017,11,53,24,10,2017,12,54,24,10,2017,1,1,1,1,6,1,2,2
1027,3,1,2,9,94,9404,1,110,1,1.79769313486232e+308,641,644,644,25,10,2017,6,55,25,10,2017,7,36,25,10,2017,1,1,1,1,2,2,1,2
1027,4,1,2,9,94,9404,1,110,1,1.79769313486232e+308,641,644,644,24,10,2017,15,23,24,10,2017,17,56,24,10,2017,1,1,1,1,18,2,2,2
1027,5,1,2,9,94,9404,1,110,1,1.79769313486232e+308,641,644,644,25,10,2017,8,54,25,10,2017,9,56,25,10,2017,1,1,1,1,3,2,1,2
1027,6,1,2,9,94,9404,1,110,1,1.79769313486232e+308,641,644,644,25,10,2017,11,39,25,10,2017,13,18,25,10,2017,1,1,1,1,12,1,1,2
1027,7,1,2,9,94,9404,1,110,1,1.79769313486232e+308,641,644,644,24,10,2017,8,40,24,10,2017,9,46,24,10,2017,1,1,1,1,7,2,2,2
1027,8,1,2,9,94,9404,1,110,1,1.79769313486232e+308,641,644,644,24,10,2017,10,3,24,10,2017,11,43,24,10,2017,1,1,1,1,13,2,1,2
1027,9,1,2,9,94,9404,1,110,1,1.79769313486232e+308,641,644,644,24,10,2017,13,5,24,10,2017,14,40,24,10,2017,1,1,1,1,7,1,2,2
1028,1,1,2,9,94,9404,1,115,1,1.79769313486232e+308,641,644,644,20,10,2017,8,13,20,10,2017,10,55,20,10,2017,1,1,1,1,11,2,2,2
1028,2,1,2,9,94,9404,1,115,1,1.79769313486232e+308,641,644,644,18,10,2017,8,0,18,10,2017,10,19,18,10,2017,1,1,1,1,6,2,2,2
1028,3,1,2,9,94,9404,1,115,1,1.79769313486232e+308,641,644,644,18,10,2017,11,6,19,10,2017,8,19,18,10,2017,1,1,1,1,5,2,2,2
1028,4,1,2,9,94,9404,1,115,1,1.79769313486232e+308,641,644,644,19,10,2017,18,17,20,10,2017,13,42,19,10,2017,1,1,1,1,2,1,1,2
1028,5,1,2,9,94,9404,1,115,1,1.79769313486232e+308,641,644,644,17,10,2017,9,9,17,10,2017,16,18,17,10,2017,1,1,1,1,13,2,2,2
1028,6,1,2,9,94,9404,1,115,1,1.79769313486232e+308,641,644,644,19,10,2017,16,4,19,10,2017,18,1,19,10,2017,1,1,1,1,5,1,1,2
1028,7,1,2,9,94,9404,1,115,1,1.79769313486232e+308,641,644,644,20,10,2017,11,20,20,10,2017,12,36,20,10,2017,1,1,1,1,6,2,2,2
1028,8,1,2,9,94,9404,1,115,1,1.79769313486232e+308,641,644,644,18,10,2017,13,18,19,10,2017,13,59,18,10,2017,1,1,1,1,52,1,2,2
1028,9,1,2,9,94,9404,1,115,1,1.79769313486232e+308,641,644,644,19,10,2017,14,21,19,10,2017,15,47,19,10,2017,1,1,1,1,3,2,1,2
1029,1,1,2,9,94,9404,1,122,1,1.79769313486232e+308,641,644,644,30,10,2017,7,27,30,10,2017,8,9,30,10,2017,1,1,1,1,5,1,1,2
1029,2,1,2,9,94,9404,1,122,1,1.79769313486232e+308,641,644,644,30,10,2017,14,10,30,10,2017,15,9,30,10,2017,1,1,1,1,7,1,2,2
1029,3,1,2,9,94,9404,1,122,1,1.79769313486232e+308,641,644,644,31,10,2017,7,19,31,10,2017,8,11,31,10,2017,1,1,1,1,4,2,2,2
1029,4,1,2,9,94,9404,1,122,1,1.79769313486232e+308,641,644,644,30,10,2017,16,19,30,10,2017,16,48,30,10,2017,1,1,1,1,4,2,2,2
1029,5,1,2,9,94,9404,1,122,1,1.79769313486232e+308,641,644,644,30,10,2017,9,13,30,10,2017,12,7,30,10,2017,1,1,1,1,23,2,2,2
1029,6,1,2,9,94,9404,1,122,1,1.79769313486232e+308,641,644,644,30,10,2017,12,21,30,10,2017,13,51,30,10,2017,1,1,1,1,13,2,2,2
1029,7,1,2,9,94,9404,1,122,1,1.79769313486232e+308,641,644,644,30,10,2017,8,25,30,10,2017,9,6,30,10,2017,1,1,1,1,6,2,2,2
1029,8,1,2,9,94,9404,1,122,1,1.79769313486232e+308,641,644,644,31,10,2017,8,21,31,10,2017,9,16,31,10,2017,1,1,1,1,11,2,2,2
1029,9,1,2,9,94,9404,1,122,2,3,641,644,644,30,10,2017,15,36,30,10,2017,15,59,30,10,2017,1,1,1,1,6,2,1,2
1030,1,1,2,9,94,9404,1,132,1,1.79769313486232e+308,641,645,645,3,11,2017,14,56,3,11,2017,16,54,3,11,2017,1,1,1,1,6,1,1,2
1030,2,1,2,9,94,9404,1,132,2,1,641,645,645,14,11,2017,13,46,14,11,2017,14,31,14,11,2017,1,1,1,1,7,1,2,2
1030,3,1,2,9,94,9404,1,132,2,1,641,645,645,14,11,2017,22,24,14,11,2017,23,14,14,11,2017,1,1,1,1,7,1,1,2
1030,4,1,2,9,94,9404,1,132,1,1.79769313486232e+308,641,645,645,1,11,2017,20,14,1,11,2017,21,36,1,11,2017,1,1,1,1,2,1,1,2
1030,5,1,2,9,94,9404,1,132,1,1.79769313486232e+308,641,645,645,6,11,2017,12,44,6,11,2017,16,8,6,11,2017,1,1,1,1,6,1,1,2
1030,6,1,2,9,94,9404,1,132,1,1.79769313486232e+308,641,645,645,1,11,2017,15,33,1,11,2017,22,26,1,11,2017,1,1,1,1,4,1,1,2
1030,7,1,2,9,94,9404,1,132,1,1.79769313486232e+308,641,645,645,1,11,2017,15,6,3,11,2017,23,55,1,11,2017,1,1,1,1,11,1,1,2
1030,8,1,2,9,94,9404,1,132,1,1.79769313486232e+308,641,645,645,1,11,2017,21,36,6,11,2017,15,27,1,11,2017,1,1,1,1,9,1,1,2
1030,9,1,2,9,94,9404,1,132,1,1.79769313486232e+308,641,645,645,3,11,2017,21,20,3,11,2017,21,43,3,11,2017,1,1,1,1,2,1,2,2
1031,1,1,2,9,94,9404,1,135,2,3,641,645,645,31,10,2017,12,36,31,10,2017,13,20,31,10,2017,1,1,1,1,4,1,1,2
1031,2,1,2,9,94,9404,1,135,2,3,641,645,645,6,11,2017,11,26,6,11,2017,12,2,6,11,2017,1,1,1,1,5,1,1,2
1031,3,1,2,9,94,9404,1,135,1,1.79769313486232e+308,641,645,645,31,10,2017,10,20,31,10,2017,11,51,31,10,2017,1,8,1,1,8,1,2,2
1031,4,1,2,9,94,9404,1,135,1,1.79769313486232e+308,641,645,645,31,10,2017,11,52,31,10,2017,12,35,31,10,2017,1,1,1,1,5,1,2,2
1031,5,1,2,9,94,9404,1,135,1,1.79769313486232e+308,641,645,645,31,10,2017,14,15,31,10,2017,15,21,31,10,2017,1,1,1,1,3,1,1,2
1031,6,1,2,9,94,9404,1,135,2,3,641,645,645,6,11,2017,12,2,6,11,2017,12,37,6,11,2017,1,1,1,1,5,1,1,2
1031,7,1,2,9,94,9404,1,135,1,1.79769313486232e+308,641,645,645,27,10,2017,10,12,31,10,2017,14,12,27,10,2017,1,7,1,1,4,1,2,2
1031,8,1,2,9,94,9404,1,135,1,1.79769313486232e+308,641,645,645,27,10,2017,10,29,27,10,2017,11,23,27,10,2017,1,3,1,1,5,1,2,2
1031,9,1,2,9,94,9404,1,135,1,1.79769313486232e+308,641,645,645,27,10,2017,11,23,27,10,2017,14,43,27,10,2017,1,7,1,1,3,1,2,2
1032,1,1,2,9,94,9404,1,137,1,1.79769313486232e+308,641,645,645,25,10,2017,22,22,25,10,2017,23,32,25,10,2017,1,1,1,1,5,1,1,2
1032,2,1,2,9,94,9404,1,137,1,1.79769313486232e+308,641,645,645,26,10,2017,13,24,26,10,2017,14,43,26,10,2017,1,1,1,1,5,1,1,2
1032,3,1,2,9,94,9404,1,137,1,1.79769313486232e+308,641,645,645,26,10,2017,14,44,26,10,2017,15,39,26,10,2017,1,1,1,1,4,1,1,2
1032,4,1,2,9,94,9404,1,137,1,1.79769313486232e+308,641,645,645,28,10,2017,7,59,28,10,2017,10,12,28,10,2017,1,6,1,1,7,1,1,2
1032,5,1,2,9,94,9404,1,137,1,1.79769313486232e+308,641,645,645,26,10,2017,17,56,26,10,2017,19,0,26,10,2017,1,1,1,1,5,1,1,2
1032,6,1,2,9,94,9404,1,137,1,1.79769313486232e+308,641,645,645,26,10,2017,19,52,26,10,2017,20,30,26,10,2017,1,1,1,1,3,1,1,2
1032,7,1,2,9,94,9404,1,137,1,1.79769313486232e+308,641,645,645,26,10,2017,10,14,26,10,2017,10,59,26,10,2017,1,6,1,1,6,1,1,2
1032,8,1,2,9,94,9404,1,137,1,1.79769313486232e+308,641,645,645,28,10,2017,10,14,28,10,2017,11,45,28,10,2017,1,1,1,1,10,1,1,2
1032,9,1,2,9,94,9404,1,137,1,1.79769313486232e+308,641,645,645,26,10,2017,20,32,26,10,2017,21,34,26,10,2017,1,1,1,1,4,1,1,2
1033,1,1,2,9,94,9404,1,158,1,1.79769313486232e+308,641,646,646,9,11,2017,14,52,9,11,2017,15,51,9,11,2017,1,1,1,1,4,2,2,2
1033,2,1,2,9,94,9404,1,158,2,3,641,646,646,6,11,2017,9,25,6,11,2017,10,14,6,11,2017,1,1,1,1,6,1,2,2
1033,3,1,2,9,94,9404,1,158,1,1.79769313486232e+308,641,646,646,6,11,2017,10,25,6,11,2017,14,39,6,11,2017,1,1,1,1,5,2,1,2
1033,4,1,2,9,94,9404,1,158,1,1.79769313486232e+308,641,646,646,6,11,2017,10,41,11,11,2017,10,9,6,11,2017,1,1,1,1,47,2,2,2
1033,5,1,2,9,94,9404,1,158,1,1.79769313486232e+308,641,646,646,4,11,2017,11,36,4,11,2017,16,47,4,11,2017,1,1,1,1,57,2,2,2
1033,6,1,2,9,94,9404,1,158,1,1.79769313486232e+308,641,646,646,8,11,2017,22,9,9,11,2017,21,14,8,11,2017,1,1,1,1,21,2,1,2
1033,7,1,2,9,94,9404,1,158,1,1.79769313486232e+308,641,646,646,8,11,2017,13,24,8,11,2017,22,6,8,11,2017,1,1,1,1,11,2,2,2
1033,8,1,2,9,94,9404,1,158,1,1.79769313486232e+308,641,646,646,7,11,2017,14,57,8,11,2017,12,3,7,11,2017,1,1,1,1,13,1,2,2
1033,9,1,2,9,94,9404,1,158,1,1.79769313486232e+308,641,646,646,8,11,2017,12,5,8,11,2017,13,21,8,11,2017,1,1,1,1,3,1,1,2
1034,1,1,2,9,94,9404,1,180,1,1.79769313486232e+308,641,646,646,19,10,2017,10,39,19,10,2017,15,34,19,10,2017,1,1,1,1,16,2,2,2
1034,2,1,2,9,94,9404,1,180,1,1.79769313486232e+308,641,646,646,19,10,2017,15,53,19,10,2017,17,43,19,10,2017,1,1,1,1,13,2,2,2
1034,3,1,2,9,94,9404,1,180,1,1.79769313486232e+308,641,646,646,23,10,2017,13,18,23,10,2017,14,57,23,10,2017,1,1,1,1,6,2,2,2
1034,4,1,2,9,94,9404,1,180,1,1.79769313486232e+308,641,646,646,20,10,2017,11,26,22,10,2017,12,43,20,10,2017,1,1,1,1,18,2,1,2
1034,5,1,2,9,94,9404,1,180,1,1.79769313486232e+308,641,646,646,20,10,2017,14,42,20,10,2017,17,34,20,10,2017,1,1,1,1,21,1,2,2
1034,6,1,2,9,94,9404,1,180,1,1.79769313486232e+308,641,646,646,23,10,2017,9,43,23,10,2017,12,15,23,10,2017,1,1,1,1,12,2,2,2
1034,7,1,2,9,94,9404,1,180,1,1.79769313486232e+308,641,646,646,21,10,2017,11,18,21,10,2017,14,37,21,10,2017,1,1,1,1,14,2,2,2
1034,8,1,2,9,94,9404,1,180,1,1.79769313486232e+308,641,646,646,21,10,2017,10,41,21,10,2017,16,2,21,10,2017,1,1,1,1,5,2,2,2
1034,9,1,2,9,94,9404,1,180,1,1.79769313486232e+308,641,646,646,20,10,2017,12,7,20,10,2017,14,12,20,10,2017,1,1,1,1,7,2,2,2
1035,1,1,2,9,94,9404,1,219,1,1.79769313486232e+308,641,646,646,31,10,2017,13,32,31,10,2017,15,43,31,10,2017,1,1,1,1,16,1,2,2
1035,2,1,2,9,94,9404,1,219,1,1.79769313486232e+308,641,646,646,28,10,2017,12,26,28,10,2017,13,30,28,10,2017,1,1,1,1,7,2,2,2
1035,3,1,2,9,94,9404,1,219,1,1.79769313486232e+308,641,646,646,27,10,2017,15,30,27,10,2017,16,23,27,10,2017,1,1,1,1,3,1,2,2
1035,4,1,2,9,94,9404,1,219,1,1.79769313486232e+308,641,646,646,28,10,2017,9,35,28,10,2017,10,39,28,10,2017,1,1,1,1,5,2,2,2
1035,5,1,2,9,94,9404,1,219,1,1.79769313486232e+308,641,646,646,28,10,2017,10,47,28,10,2017,11,58,28,10,2017,1,1,1,1,7,2,2,2
1035,6,1,2,9,94,9404,1,219,1,1.79769313486232e+308,641,646,646,30,10,2017,9,26,30,10,2017,14,26,30,10,2017,1,1,1,1,25,2,2,2
1035,7,1,2,9,94,9404,1,219,1,1.79769313486232e+308,641,646,646,31,10,2017,9,19,31,10,2017,9,57,31,10,2017,1,1,1,1,3,2,2,2
1035,8,1,2,9,94,9404,1,219,1,1.79769313486232e+308,641,646,646,31,10,2017,10,15,31,10,2017,11,51,31,10,2017,1,1,1,1,4,1,2,2
1035,9,1,2,9,94,9404,1,219,1,1.79769313486232e+308,641,646,646,31,10,2017,15,59,31,10,2017,23,31,31,10,2017,1,1,1,1,25,1,2,2
1036,1,1,2,9,95,9505,1,2,1,1.79769313486232e+308,651,653,653,24,11,2017,11,27,24,11,2017,14,52,24,11,2017,1,1,1,1,7,2,2,2
1036,2,1,2,9,95,9505,1,2,1,1.79769313486232e+308,651,653,653,24,11,2017,20,47,25,11,2017,9,32,24,11,2017,1,1,1,1,8,2,2,2
1036,3,1,2,9,95,9505,1,2,1,1.79769313486232e+308,651,653,653,25,11,2017,15,23,25,11,2017,18,27,25,11,2017,1,1,1,1,7,2,2,2
1036,4,1,2,9,95,9505,1,2,1,1.79769313486232e+308,651,653,653,23,11,2017,16,1,24,11,2017,11,26,23,11,2017,1,1,1,1,8,2,2,2
1036,5,1,2,9,95,9505,1,2,1,1.79769313486232e+308,651,653,653,24,11,2017,14,55,24,11,2017,16,24,24,11,2017,1,1,1,1,8,2,2,2
1036,6,1,2,9,95,9505,1,2,1,1.79769313486232e+308,651,653,653,24,11,2017,19,7,24,11,2017,20,26,24,11,2017,1,1,1,1,5,2,2,2
1036,7,1,2,9,95,9505,1,2,1,1.79769313486232e+308,651,653,653,25,11,2017,23,16,26,11,2017,0,2,25,11,2017,1,1,1,1,6,2,2,2
1036,8,1,2,9,95,9505,1,2,1,1.79769313486232e+308,651,653,653,25,11,2017,22,7,25,11,2017,23,16,25,11,2017,1,1,1,1,6,2,2,2
1036,9,1,2,9,95,9505,1,2,1,1.79769313486232e+308,651,653,653,25,11,2017,18,31,25,11,2017,22,6,25,11,2017,1,1,1,1,7,2,2,2
1037,1,1,2,9,95,9505,1,26,1,1.79769313486232e+308,651,651,651,14,11,2017,10,42,14,11,2017,12,35,14,11,2017,1,1,1,1,10,2,2,2
1037,2,1,2,9,95,9505,1,26,1,1.79769313486232e+308,651,651,651,12,11,2017,9,48,12,11,2017,10,40,12,11,2017,1,1,1,1,7,2,1,2
1037,3,1,2,9,95,9505,1,26,1,1.79769313486232e+308,651,651,651,15,11,2017,11,15,15,11,2017,11,46,15,11,2017,1,7,1,1,3,1,2,2
1037,5,1,2,9,95,9505,1,26,1,1.79769313486232e+308,651,651,651,16,11,2017,10,24,16,11,2017,11,3,16,11,2017,1,1,1,1,5,2,1,2
1037,6,1,2,9,95,9505,1,26,1,1.79769313486232e+308,651,651,651,15,11,2017,12,3,15,11,2017,12,54,15,11,2017,1,1,1,1,7,2,2,2
1037,7,1,2,9,95,9505,1,26,1,1.79769313486232e+308,651,651,651,10,11,2017,10,53,10,11,2017,11,35,10,11,2017,1,7,1,1,2,1,1,2
1037,8,1,2,9,95,9505,1,26,1,1.79769313486232e+308,651,651,651,10,11,2017,15,41,10,11,2017,16,32,10,11,2017,1,1,1,1,8,2,1,2
1037,9,1,2,9,95,9505,1,26,1,1.79769313486232e+308,651,651,651,12,11,2017,8,39,12,11,2017,9,29,12,11,2017,1,1,1,1,6,2,1,2
1038,1,1,2,9,95,9505,1,79,1,1.79769313486232e+308,651,652,652,5,11,2017,23,36,6,11,2017,1,8,5,11,2017,1,1,1,1,6,2,2,2
1038,2,1,2,9,95,9505,1,79,1,1.79769313486232e+308,651,652,652,5,11,2017,22,7,5,11,2017,23,32,5,11,2017,1,1,1,1,4,1,1,2
1038,3,1,2,9,95,9505,1,79,1,1.79769313486232e+308,651,652,652,4,11,2017,22,22,5,11,2017,0,13,4,11,2017,1,1,1,1,2,1,2,2
1038,4,1,2,9,95,9505,1,79,1,1.79769313486232e+308,651,652,652,6,11,2017,10,54,6,11,2017,15,55,6,11,2017,1,1,1,1,12,2,2,2
1038,5,1,2,9,95,9505,1,79,1,1.79769313486232e+308,651,655,652,6,11,2017,8,2,6,11,2017,9,47,6,11,2017,1,7,1,1,9,2,1,2
1038,6,1,2,9,95,9505,1,79,1,1.79769313486232e+308,651,652,652,4,11,2017,21,1,4,11,2017,22,12,4,11,2017,1,1,1,1,4,2,2,2
1038,7,1,2,9,95,9505,1,79,1,1.79769313486232e+308,651,652,652,3,11,2017,18,59,3,11,2017,21,7,3,11,2017,1,1,1,1,7,2,2,2
1038,8,1,2,9,95,9505,1,79,1,1.79769313486232e+308,651,652,652,3,11,2017,21,25,4,11,2017,0,44,3,11,2017,1,1,1,1,6,2,2,2
1038,9,1,2,9,95,9505,1,79,1,1.79769313486232e+308,651,652,652,4,11,2017,12,23,4,11,2017,21,0,4,11,2017,1,1,1,1,3,2,2,2
1039,1,1,2,9,95,9505,1,81,1,1.79769313486232e+308,651,652,652,28,10,2017,16,58,28,10,2017,22,15,28,10,2017,1,1,1,1,8,2,2,2
1039,2,1,2,9,95,9505,1,81,1,1.79769313486232e+308,651,652,652,31,10,2017,19,51,1,11,2017,19,35,31,10,2017,1,7,1,1,5,2,1,2
1039,3,1,2,9,95,9505,1,81,1,1.79769313486232e+308,651,652,652,1,11,2017,22,34,3,11,2017,1,3,1,11,2017,1,1,1,1,1,1,2,2
1039,4,1,2,9,95,9505,1,81,1,1.79769313486232e+308,651,652,652,1,11,2017,23,7,2,11,2017,0,7,1,11,2017,1,1,1,1,3,1,2,2
1039,5,1,2,9,95,9505,1,81,1,1.79769313486232e+308,651,652,652,9,11,2017,14,46,9,11,2017,17,0,9,11,2017,1,1,1,1,5,2,1,2
1039,6,1,2,9,95,9505,1,81,1,1.79769313486232e+308,651,652,652,2,11,2017,22,29,2,11,2017,23,42,2,11,2017,1,1,1,1,4,1,1,2
1039,7,1,2,9,95,9505,1,81,1,1.79769313486232e+308,651,652,652,3,11,2017,8,31,3,11,2017,16,45,3,11,2017,1,1,1,1,10,1,2,2
1039,8,1,2,9,95,9505,1,81,1,1.79769313486232e+308,651,652,652,3,11,2017,1,4,3,11,2017,8,28,3,11,2017,1,1,1,1,5,2,2,2
1039,9,1,2,9,95,9505,1,81,1,1.79769313486232e+308,651,652,652,2,11,2017,23,46,3,11,2017,0,37,2,11,2017,1,7,1,1,4,1,1,2
1040,1,1,2,9,95,9505,1,84,1,1.79769313486232e+308,651,652,652,10,11,2017,19,20,10,11,2017,21,45,10,11,2017,1,1,1,1,11,2,2,2
1040,2,1,2,9,95,9505,1,84,1,1.79769313486232e+308,651,652,652,10,11,2017,21,49,11,11,2017,18,41,10,11,2017,1,1,1,1,13,1,1,2
1040,3,1,2,9,95,9505,1,84,1,1.79769313486232e+308,651,652,652,11,11,2017,18,48,11,11,2017,22,4,11,11,2017,1,1,1,1,12,2,2,2
1040,4,1,2,9,95,9505,1,84,1,1.79769313486232e+308,651,652,652,12,11,2017,10,8,12,11,2017,11,24,12,11,2017,1,1,1,1,7,1,2,2
1040,5,1,2,9,95,9505,1,84,1,1.79769313486232e+308,651,652,652,12,11,2017,11,27,12,11,2017,12,33,12,11,2017,1,1,1,1,10,1,2,2
1040,6,1,2,9,95,9505,1,84,1,1.79769313486232e+308,651,652,652,12,11,2017,12,34,12,11,2017,20,45,12,11,2017,1,1,1,1,8,1,2,2
1040,7,1,2,9,95,9505,1,84,1,1.79769313486232e+308,651,652,652,12,11,2017,20,46,12,11,2017,22,27,12,11,2017,1,7,1,1,8,2,2,2
1040,8,1,2,9,95,9505,1,84,1,1.79769313486232e+308,651,652,652,14,11,2017,10,38,14,11,2017,11,30,14,11,2017,1,1,1,1,5,1,2,2
1040,9,1,2,9,95,9505,1,84,1,1.79769313486232e+308,651,652,652,14,11,2017,11,30,14,11,2017,12,48,14,11,2017,1,1,1,1,8,1,2,2
1041,1,1,2,9,95,9505,1,103,1,1.79769313486232e+308,651,653,653,9,11,2017,23,17,12,11,2017,20,40,9,11,2017,1,1,1,1,7,2,2,2
1041,2,1,2,9,95,9505,1,103,1,1.79769313486232e+308,651,653,653,4,11,2017,16,32,10,11,2017,12,37,4,11,2017,1,1,1,1,5,2,2,2
1041,3,1,2,9,95,9505,1,103,1,1.79769313486232e+308,651,653,653,2,11,2017,12,42,3,11,2017,17,9,2,11,2017,1,1,1,1,7,2,2,2
1041,4,1,2,9,95,9505,1,103,1,1.79769313486232e+308,651,653,653,2,11,2017,10,43,2,11,2017,12,26,2,11,2017,1,1,1,1,4,2,2,2
1041,5,1,2,9,95,9505,1,103,2,3,651,653,653,26,11,2017,0,5,26,11,2017,0,45,26,11,2017,1,1,1,1,5,2,2,2
1041,6,1,2,9,95,9505,1,103,1,1.79769313486232e+308,651,653,653,10,11,2017,0,16,10,11,2017,23,14,10,11,2017,1,1,1,1,5,2,2,2
1041,7,1,2,9,95,9505,1,103,1,1.79769313486232e+308,651,653,653,10,11,2017,0,23,13,11,2017,12,30,10,11,2017,1,1,1,1,11,2,2,2
1041,8,1,2,9,95,9505,1,103,1,1.79769313486232e+308,651,653,653,10,11,2017,0,31,16,11,2017,11,15,10,11,2017,1,1,1,1,12,2,2,2
1041,9,1,2,9,95,9505,1,103,1,1.79769313486232e+308,651,653,653,12,11,2017,20,47,13,11,2017,14,15,12,11,2017,1,1,1,1,9,2,2,2
1042,1,1,2,9,95,9505,1,110,1,1.79769313486232e+308,651,653,653,14,11,2017,22,22,17,11,2017,11,19,14,11,2017,1,1,1,1,7,2,2,2
1042,2,1,2,9,95,9505,1,110,1,1.79769313486232e+308,651,653,653,15,11,2017,9,4,17,11,2017,13,6,15,11,2017,1,1,1,1,7,2,2,2
1042,3,1,2,9,95,9505,1,110,1,1.79769313486232e+308,651,651,653,23,11,2017,10,32,23,11,2017,15,50,23,11,2017,1,1,1,1,9,1,2,2
1042,4,1,2,9,95,9505,1,110,1,1.79769313486232e+308,651,653,653,23,11,2017,0,6,23,11,2017,10,24,23,11,2017,1,1,1,1,3,2,2,2
1042,5,1,2,9,95,9505,1,110,1,1.79769313486232e+308,651,653,653,20,11,2017,13,41,22,11,2017,16,49,20,11,2017,1,1,1,1,10,2,2,2
1042,6,1,2,9,95,9505,1,110,1,1.79769313486232e+308,651,653,653,22,11,2017,20,17,22,11,2017,21,57,22,11,2017,1,1,1,1,6,2,2,2
1042,7,1,2,9,95,9505,1,110,1,1.79769313486232e+308,651,653,653,22,11,2017,21,58,22,11,2017,22,44,22,11,2017,1,1,1,1,4,2,2,2
1042,8,1,2,9,95,9505,1,110,1,1.79769313486232e+308,651,653,653,17,11,2017,13,10,20,11,2017,10,47,17,11,2017,1,1,1,1,13,1,2,2
1042,9,1,2,9,95,9505,1,110,1,1.79769313486232e+308,651,653,653,22,11,2017,22,45,23,11,2017,0,4,22,11,2017,1,1,1,1,2,2,2,2
1043,1,1,2,9,95,9505,1,143,1,1.79769313486232e+308,651,654,654,26,10,2017,14,45,26,10,2017,17,49,26,10,2017,1,1,1,1,3,2,2,2
1043,2,1,2,9,95,9505,1,143,2,1,651,654,654,5,11,2017,11,2,5,11,2017,14,20,5,11,2017,1,1,1,1,2,2,2,2
1043,3,1,2,9,95,9505,1,143,2,2,651,654,654,2,11,2017,17,15,2,11,2017,17,58,2,11,2017,1,1,1,1,4,2,2,2
1043,4,1,2,9,95,9505,1,143,1,1.79769313486232e+308,651,654,654,31,10,2017,15,58,4,11,2017,9,5,31,10,2017,1,1,1,1,6,2,2,2
