"grappe","exploitation","passage","s11a1q01","s11a1q02","s11a1q03a","s11a1q03d","s11a1q04","s11a1q05","s11a1q06"
832,7,1,1,1,1,1,1,2,1
832,8,1,1,1,1,1,1,2,1
832,9,1,1,1,1,1,1,2,1
833,1,1,1,1,1,1,1,1,1
833,4,1,1,1,1,1,1,2,1
833,5,1,1,1,1,1,1,2,1
833,7,1,1,1,1,1,1,2,1
833,8,1,1,1,1,1,1,2,1
833,9,1,1,1,1,1,1,2,1
840,6,1,1,1,1,1,1,2,1
842,4,1,1,1,1,1,1,2,1
842,6,1,1,2,1,1,1,2,2
842,9,1,1,1,1,1,1,2,1
844,1,1,1,1,1,1,1,1,1
844,2,1,1,1,1,1,1,1,1
844,3,1,1,1,1,1,1,1,1
844,4,1,1,1,1,1,1,1,1
844,5,1,1,1,1,1,1,1,1
844,6,1,1,1,1,1,1,1,1
844,7,1,1,1,1,1,1,1,1
844,8,1,1,1,1,1,1,1,1
844,9,1,1,1,1,1,1,1,1
845,1,1,1,1,1,2,1,1,1
845,2,1,1,1,1,1,1,1,1
845,3,1,1,1,1,1,1,1,1
845,4,1,1,1,1,1,1,1,1
845,5,1,1,1,1,1,1,2,1
845,6,1,1,1,1,2,1,1,1
845,7,1,1,1,1,2,1,1,1
845,8,1,1,1,1,1,1,1,1
845,9,1,1,1,1,1,1,1,1
846,1,1,1,1,1,1,1,1,1
846,2,1,1,1,1,1,1,1,1
846,3,1,1,1,1,1,1,1,1
846,4,1,1,1,1,1,1,1,1
846,5,1,1,1,1,1,1,1,1
846,6,1,1,1,1,1,1,1,2
846,7,1,1,1,1,1,1,1,1
846,8,1,1,1,1,1,1,1,2
846,9,1,1,1,1,1,1,1,1
847,1,1,1,1,1,1,1,1,1
847,2,1,1,1,1,1,1,1,1
847,3,1,1,1,1,1,1,1,1
847,4,1,1,1,1,1,1,1,1
847,5,1,1,1,1,1,1,1,2
847,6,1,1,1,1,1,1,1,1
847,7,1,1,1,1,1,1,1,2
847,8,1,1,1,1,1,1,1,1
847,9,1,1,1,1,1,1,1,1
848,1,1,1,7,1,1,1,1,2
848,2,1,1,1,1,1,1,2,2
848,3,1,1,1,1,1,1,2,2
848,4,1,1,1,1,1,1,2,2
848,5,1,1,1,1,1,1,2,1
848,6,1,1,1,1,2,1,2,2
848,7,1,1,1,1,1,1,1,2
848,9,1,1,1,1,1,1,2,2
849,1,1,1,1,1,1,2,2,1
849,2,1,1,1,1,1,2,2,1
849,3,1,1,1,1,1,2,2,1
849,4,1,1,1,1,1,2,2,1
849,5,1,1,1,1,1,2,2,1
849,6,1,1,1,1,1,2,2,1
849,7,1,1,1,1,1,2,2,1
849,8,1,1,1,1,1,2,2,1
849,9,1,1,1,1,1,2,2,1
850,1,1,1,1,1,1,2,2,1
850,2,1,1,1,1,1,2,2,1
850,3,1,1,1,1,1,2,2,1
850,4,1,1,1,1,1,2,2,1
850,5,1,1,1,1,1,2,2,1
850,6,1,1,1,1,1,2,2,1
850,7,1,1,1,1,1,2,2,1
850,8,1,1,1,1,1,2,2,1
850,9,1,1,1,1,1,2,2,1
851,1,1,1,1,1,1,2,2,1
851,2,1,1,1,1,1,2,2,1
851,3,1,1,1,1,1,2,2,1
851,4,1,1,1,1,1,2,2,1
851,5,1,1,1,1,1,2,2,1
851,6,1,1,1,1,1,2,2,1
851,7,1,1,1,1,1,2,2,1
851,8,1,1,1,1,1,2,2,1
851,9,1,1,1,1,1,2,2,1
852,1,1,1,1,1,1,2,2,1
852,2,1,1,1,1,1,2,2,1
852,3,1,1,1,1,1,2,2,1
852,4,1,1,1,1,1,2,2,1
852,5,1,1,1,1,1,2,2,1
852,6,1,1,1,1,1,2,2,1
852,7,1,1,1,1,1,2,2,1
852,8,1,1,1,1,1,2,2,1
852,9,1,1,1,1,1,2,2,1
853,1,1,1,1,1,1,1,1,1
853,2,1,1,1,1,1,1,1,1
853,3,1,1,1,1,1,1,1,1
853,4,1,1,1,1,1,1,1,2
853,5,1,1,1,1,1,1,1,1
853,6,1,1,1,1,1,1,1,1
853,7,1,1,1,1,1,1,1,1
853,8,1,1,1,1,1,1,1,1
853,9,1,1,1,1,1,1,1,1
854,1,1,1,1,1,1,1,1,1
854,2,1,1,1,1,1,1,1,1
854,3,1,1,1,1,1,1,1,1
854,4,1,1,1,1,1,1,1,1
854,5,1,1,1,1,1,1,1,1
854,6,1,1,1,1,1,1,1,1
854,7,1,1,1,1,1,1,1,1
854,8,1,1,1,1,1,1,1,1
854,9,1,1,1,1,1,1,1,1
855,1,1,1,1,1,1,1,1,1
855,2,1,1,1,1,1,1,1,1
855,3,1,1,1,1,1,1,1,1
855,4,1,1,1,1,1,1,1,1
855,5,1,1,1,1,1,1,1,1
855,6,1,1,1,1,1,1,1,1
855,7,1,1,1,1,1,1,1,1
855,8,1,1,1,1,1,1,1,1
855,9,1,1,1,1,1,1,1,1
856,2,1,1,1,1,1,1,1,1
856,3,1,1,1,1,1,1,1,1
856,4,1,1,1,1,1,1,1,1
856,6,1,1,1,1,1,1,1,1
856,7,1,1,1,1,1,1,1,1
856,8,1,1,1,1,1,1,1,1
857,1,1,1,1,1,1,1,1,1
857,2,1,1,1,1,1,1,1,1
857,3,1,1,1,1,1,1,1,1
857,4,1,1,1,1,1,1,1,2
857,5,1,1,1,1,1,1,1,1
857,6,1,1,1,1,1,1,1,1
857,7,1,1,1,1,1,1,1,1
857,8,1,1,1,1,1,1,1,1
857,9,1,1,1,1,1,1,1,1
858,1,1,2,1,1,1,1,2,1
858,2,1,1,1,1,1,1,2,1
858,3,1,1,1,1,1,1,2,1
858,4,1,1,1,1,1,1,2,1
858,5,1,1,1,1,1,1,1,2
858,6,1,1,1,1,1,1,2,2
858,7,1,1,1,1,1,1,1,2
858,8,1,1,1,1,1,1,2,2
858,9,1,1,1,1,1,1,2,2
859,6,1,2,1,1,1,1,1,2
859,8,1,1,1,1,1,1,2,2
859,9,1,1,1,1,1,1,1,2
861,1,1,1,1,1,1,1,2,1
861,2,1,2,1,1,1,1,2,1
861,3,1,2,1,1,1,1,2,1
861,4,1,2,1,1,1,1,2,1
861,6,1,2,1,1,1,1,2,1
861,9,1,2,1,1,1,1,2,1
862,1,1,1,1,1,1,1,2,1
862,2,1,2,1,1,1,1,2,1
862,3,1,2,1,1,1,1,2,1
862,4,1,1,1,1,1,1,2,1
862,6,1,1,1,1,1,1,2,1
862,7,1,1,1,1,1,1,2,1
863,1,1,3,1,1,1,1,2,1
863,2,1,2,1,1,1,1,2,1
863,3,1,2,1,1,1,1,2,1
863,4,1,1,1,1,1,1,2,1
863,5,1,1,1,1,1,1,2,1
863,6,1,2,1,1,1,1,2,1
863,7,1,2,1,1,1,1,2,1
863,8,1,2,1,1,1,1,2,1
863,9,1,2,1,1,1,1,2,1
870,1,1,1,1,1,1,1,1,2
870,2,1,1,1,1,1,1,1,1
870,3,1,1,1,1,1,1,1,2
870,4,1,1,1,1,1,1,1,1
870,6,1,1,1,1,1,1,1,1
870,7,1,1,1,1,1,1,1,1
870,8,1,1,1,1,1,1,1,1
870,9,1,1,1,1,1,1,1,1
871,1,1,1,1,1,1,1,2,1
871,2,1,1,1,1,1,1,2,1
871,3,1,1,1,1,1,1,2,1
871,4,1,1,1,1,1,1,2,1
871,5,1,1,1,1,1,1,2,1
871,6,1,1,1,1,1,1,2,1
871,8,1,1,1,1,1,1,2,1
871,9,1,1,1,1,1,1,2,1
872,1,1,1,1,1,1,1,2,1
872,2,1,1,1,1,1,1,2,1
872,3,1,1,1,1,1,1,2,1
872,4,1,1,1,1,1,1,2,1
872,5,1,1,1,1,1,1,2,1
872,6,1,1,1,1,1,1,2,1
872,7,1,1,1,1,1,1,2,1
872,8,1,1,1,1,1,1,2,1
872,9,1,1,1,1,1,1,2,1
873,3,1,1,1,1,1,1,2,1
873,7,1,1,2,1,1,1,2,2
873,8,1,1,1,1,1,1,2,1
873,9,1,1,1,1,1,1,2,1
874,2,1,1,1,1,1,1,2,1
874,8,1,1,1,1,1,1,2,1
875,1,1,1,1,1,1,1,2,2
875,3,1,1,1,1,1,1,2,2
875,6,1,1,1,1,1,1,2,2
875,8,1,1,1,1,1,1,2,2
875,9,1,1,1,1,1,1,2,2
876,1,1,1,1,1,1,1,1,1
876,6,1,1,1,1,1,1,2,2
876,9,1,1,1,1,1,1,2,2
877,1,1,3,1,1,1,1,2,1
877,2,1,1,1,1,1,1,2,1
877,3,1,1,1,1,1,1,2,1
877,4,1,2,1,1,1,1,2,1
877,6,1,2,1,1,1,1,2,1
877,8,1,1,1,1,1,1,2,1
877,9,1,1,1,1,1,1,2,1
878,1,1,1,1,1,1,2,2,1
878,2,1,1,1,1,1,2,2,1
878,3,1,1,1,1,1,2,2,1
878,4,1,1,1,1,1,2,2,1
878,5,1,1,1,1,1,2,2,1
878,6,1,1,1,1,1,2,2,1
878,7,1,1,1,1,1,2,2,1
878,8,1,1,1,1,1,2,2,1
878,9,1,1,1,1,1,2,2,1
879,1,1,1,1,1,1,2,2,1
879,2,1,1,1,1,1,2,2,1
879,4,1,1,1,1,2,2,2,1
879,5,1,1,1,1,1,2,2,1
879,6,1,1,1,1,1,2,2,1
879,7,1,1,1,1,1,2,2,1
879,8,1,1,1,1,1,2,2,1
879,9,1,1,1,1,1,2,2,1
880,1,1,1,1,1,1,1,2,1
880,2,1,1,1,1,1,1,2,1
880,3,1,1,1,1,1,1,2,1
880,4,1,1,1,1,1,1,2,1
880,5,1,1,1,1,1,1,2,1
880,6,1,1,1,1,2,1,2,1
880,7,1,1,1,1,1,1,2,1
880,8,1,1,1,1,1,1,2,1
880,9,1,1,1,1,1,1,2,1
882,1,1,1,1,1,1,1,1,1
882,2,1,1,1,1,1,2,1,1
882,3,1,1,1,1,1,2,1,1
882,4,1,1,1,1,1,2,1,1
882,5,1,1,1,1,1,2,1,1
882,6,1,1,1,1,1,1,1,1
882,7,1,1,1,1,1,2,1,1
882,8,1,1,1,1,1,2,1,1
882,9,1,1,1,1,1,2,1,1
883,1,1,1,1,1,1,2,2,1
883,2,1,1,1,1,1,2,2,1
883,3,1,1,1,1,1,1,2,1
883,4,1,1,1,1,1,2,1,1
883,5,1,1,1,1,1,2,1,1
883,6,1,1,1,1,1,1,2,1
883,7,1,1,1,1,1,1,2,1
883,8,1,1,1,1,1,2,2,1
883,9,1,1,1,1,1,2,1,1
884,4,1,1,1,1,1,2,1,1
884,5,1,1,1,1,1,2,1,1
884,6,1,1,1,1,1,2,1,1
884,7,1,1,1,1,1,2,1,1
885,2,1,1,1,1,1,1,2,1
886,2,1,1,1,1,1,1,1,2
886,4,1,1,1,1,1,1,1,1
887,1,1,1,1,1,1,1,1,1
887,2,1,1,1,1,1,1,1,1
887,3,1,1,1,1,1,1,1,1
887,4,1,1,1,1,1,1,1,1
887,6,1,3,1,1,1,1,1,1
887,9,1,1,1,1,1,1,1,1
888,1,1,1,1,1,1,1,2,1
888,2,1,4,1,4,2,1,2,1
888,3,1,2,1,1,2,1,2,1
888,4,1,3,1,1,1,1,2,1
888,5,1,4,1,4,1,1,1,1
888,8,1,2,1,1,1,1,2,1
888,9,1,1,1,1,1,1,2,1
890,1,1,1,1,1,1,1,2,2
890,2,1,1,1,1,1,1,2,2
890,3,1,1,1,1,1,1,2,1
890,4,1,1,1,1,1,1,2,2
890,5,1,1,1,1,1,1,2,1
890,6,1,1,1,1,1,1,2,1
890,7,1,1,1,1,1,1,2,1
890,8,1,1,1,1,1,1,2,1
890,9,1,1,1,1,1,1,2,2
891,1,1,1,1,1,1,2,2,1
891,2,1,1,1,1,1,2,2,1
891,3,1,1,1,1,1,2,2,1
891,4,1,1,1,1,1,2,2,1
891,5,1,1,1,1,1,2,2,1
891,6,1,1,1,1,1,2,2,1
891,7,1,1,1,1,1,2,2,1
891,8,1,1,1,1,1,2,2,1
892,1,1,1,1,1,1,2,2,1
892,2,1,1,1,1,1,2,2,1
892,3,1,1,1,1,1,2,2,1
892,4,1,1,1,1,1,2,2,1
892,5,1,1,1,1,1,2,2,1
892,6,1,1,1,1,1,2,2,1
892,7,1,1,1,1,1,2,2,1
892,8,1,1,1,1,1,2,2,1
892,9,1,1,1,1,1,2,2,1
898,2,1,1,1,1,1,1,2,1
898,3,1,1,1,1,1,1,2,1
898,4,1,1,1,1,1,1,2,1
898,5,1,1,1,1,1,1,2,1
898,7,1,1,1,1,1,1,2,1
898,8,1,1,1,1,1,1,2,1
898,9,1,1,1,1,1,1,2,1
899,1,1,1,1,1,1,1,2,1
899,2,1,1,1,1,1,1,2,1
899,3,1,1,1,1,1,1,2,1
899,4,1,1,1,1,1,1,2,2
899,5,1,1,1,1,1,1,2,2
899,6,1,1,1,1,1,1,2,1
899,7,1,1,1,1,1,1,2,1
899,8,1,1,1,1,1,1,2,1
899,9,1,1,1,1,1,1,2,1
900,1,1,1,1,1,1,1,2,1
900,2,1,1,1,1,1,1,2,1
900,3,1,1,1,1,1,1,2,1
900,4,1,1,1,1,1,1,2,1
900,5,1,1,1,1,1,1,2,1
900,6,1,1,1,1,1,1,2,1
900,7,1,1,1,1,1,1,2,1
900,9,1,1,1,1,1,1,2,1
912,1,1,1,1,1,1,2,2,1
912,4,1,1,1,1,1,2,2,1
912,5,1,1,1,1,1,2,2,2
912,6,1,1,1,1,1,2,2,1
912,7,1,1,1,1,1,2,2,1
912,9,1,1,1,1,1,2,2,2
913,1,1,1,1,1,1,2,2,1
913,2,1,1,1,1,1,2,2,1
913,4,1,1,1,1,1,2,2,1
913,5,1,1,1,1,1,2,2,1
913,6,1,1,1,1,1,2,2,1
913,7,1,1,1,1,1,2,2,1
913,8,1,1,1,1,1,2,2,1
913,9,1,1,1,1,1,2,2,1
914,1,1,1,1,1,1,2,2,1
914,2,1,1,1,1,1,2,2,1
914,4,1,1,1,1,1,2,2,1
914,5,1,1,1,1,1,2,2,1
914,6,1,1,1,1,1,2,2,1
914,7,1,1,1,1,1,2,2,1
914,8,1,1,1,1,1,2,2,1
914,9,1,1,1,1,1,2,2,1
915,1,1,1,1,1,1,2,2,1
915,2,1,1,1,1,1,2,2,1
915,3,1,1,1,1,1,2,2,1
915,4,1,1,1,1,1,2,2,1
915,5,1,1,1,1,2,2,2,1
915,6,1,1,1,1,1,2,2,1
915,7,1,1,1,1,1,2,2,1
915,9,1,1,1,1,1,2,2,1
916,1,1,1,1,1,1,1,2,1
916,2,1,1,1,1,1,1,2,1
916,4,1,1,1,1,1,1,2,1
916,5,1,1,1,1,1,1,2,1
916,6,1,1,1,1,1,1,2,1
916,7,1,1,1,1,1,1,2,1
916,8,1,1,1,1,1,1,2,1
916,9,1,1,1,1,1,1,2,1
917,1,1,1,1,1,2,1,1,1
917,3,1,1,1,2,2,1,1,1
917,4,1,1,7,1,1,2,1,1
917,5,1,1,1,1,1,1,1,1
917,6,1,1,1,1,1,1,1,1
917,8,1,1,1,1,1,1,1,2
917,9,1,1,1,1,1,2,1,1
918,1,1,1,1,1,1,1,2,1
918,2,1,1,1,1,1,1,2,2
918,3,1,1,1,1,1,1,2,1
918,4,1,1,1,1,1,1,2,1
918,5,1,1,1,1,1,1,2,2
918,6,1,1,1,1,1,1,2,1
918,7,1,1,1,1,1,1,2,1
918,8,1,1,1,1,1,1,2,2
918,9,1,1,1,1,1,1,2,1
919,1,1,1,1,5,2,1,2,1
919,2,1,1,1,1,1,1,2,1
919,3,1,1,1,2,2,1,2,1
919,4,1,1,1,2,2,1,2,2
919,5,1,1,1,2,2,1,2,1
919,6,1,1,1,1,1,1,2,1
919,7,1,1,1,1,1,1,2,1
919,8,1,1,1,2,2,1,2,2
919,9,1,1,1,2,2,1,2,1
920,1,1,1,1,1,1,1,1,1
920,2,1,1,6,6,1,1,1,1
920,3,1,1,1,1,1,1,1,1
920,4,1,1,1,1,1,1,1,1
920,5,1,1,2,1,1,1,1,1
920,6,1,1,3,2,2,1,1,1
920,7,1,1,1,1,1,2,2,1
920,8,1,1,1,1,1,2,1,1
920,9,1,1,1,1,1,1,1,1
927,1,1,1,1,1,1,1,1,1
927,2,1,1,1,1,1,1,1,1
927,3,1,1,1,1,1,1,1,1
927,4,1,1,1,1,1,1,1,1
927,5,1,1,1,1,1,1,1,1
927,6,1,1,1,1,1,1,1,1
927,7,1,1,1,1,1,1,1,1
927,8,1,1,1,1,1,1,1,1
927,9,1,1,1,1,1,1,1,1
928,1,1,1,1,1,1,1,1,1
928,2,1,1,1,1,1,1,1,1
928,3,1,1,1,1,1,1,1,1
928,4,1,1,1,1,1,1,1,1
928,5,1,1,1,1,1,1,1,1
928,6,1,1,1,1,1,1,1,1
928,7,1,1,1,1,1,1,1,1
928,8,1,1,1,1,1,1,1,1
928,9,1,1,1,1,1,1,1,1
929,1,1,1,1,1,1,1,1,1
929,2,1,1,1,1,1,1,1,1
929,3,1,1,1,1,1,1,1,1
929,4,1,1,1,1,1,1,1,1
929,6,1,1,1,1,1,1,1,1
929,7,1,1,1,1,1,1,1,1
929,8,1,1,1,1,1,1,1,1
929,9,1,1,1,1,1,1,1,1
930,1,1,1,1,1,1,1,1,1
930,2,1,1,1,1,1,1,1,1
930,3,1,1,1,1,1,1,1,1
930,4,1,1,1,1,1,1,1,1
930,5,1,1,1,1,1,1,1,1
930,6,1,1,1,1,1,2,1,1
930,7,1,1,1,1,1,1,1,1
930,8,1,1,1,1,1,1,1,1
930,9,1,1,1,1,2,1,1,1
937,1,1,1,1,1,1,1,1,1
937,2,1,1,1,1,1,1,2,1
937,3,1,1,1,1,1,1,2,1
937,4,1,1,1,1,1,1,2,1
937,5,1,1,1,1,1,1,2,1
937,6,1,1,1,1,1,1,2,1
937,7,1,1,1,1,1,1,1,1
937,8,1,1,1,1,1,1,2,1
937,9,1,1,1,1,1,1,2,1
938,1,1,1,1,1,1,2,2,2
938,2,1,1,1,4,2,1,2,2
938,3,1,1,1,1,1,2,2,1
938,4,1,2,1,1,1,1,2,1
938,5,1,1,1,1,1,2,1,2
938,6,1,1,1,1,1,1,2,2
938,7,1,1,1,1,1,1,2,2
938,8,1,1,1,1,2,1,2,1
938,9,1,1,1,2,2,1,2,1
939,1,1,1,1,1,2,2,2,2
939,2,1,1,2,1,1,1,2,2
939,3,1,1,1,1,1,1,2,1
939,4,1,1,1,1,1,1,2,2
939,5,1,1,1,1,1,1,2,2
939,6,1,1,1,1,1,1,1,1
939,7,1,1,11,1,1,1,1,2
939,8,1,1,1,1,1,1,2,2
939,9,1,1,15,1,1,2,1,2
940,1,1,1,1,1,1,1,1,1
940,2,1,1,2,2,2,2,1,1
940,3,1,1,1,1,1,1,2,1
940,4,1,1,1,1,1,1,1,1
940,5,1,1,1,1,1,1,1,1
940,6,1,1,5,1,1,1,1,1
940,7,1,1,1,1,1,1,2,2
940,8,1,1,1,1,2,2,2,2
940,9,1,1,1,1,2,1,2,2
941,1,1,1,1,1,1,1,2,1
941,2,1,1,1,1,1,1,2,1
941,3,1,1,1,1,2,1,2,1
941,4,1,1,1,1,1,1,2,1
941,6,1,1,1,1,1,1,2,1
941,9,1,1,1,1,1,1,2,1
942,1,1,1,1,1,1,1,2,1
942,2,1,1,1,1,1,1,2,1
942,3,1,1,1,1,1,1,2,1
942,4,1,1,1,1,1,1,2,1
942,5,1,1,1,1,2,1,2,1
942,6,1,1,1,1,1,1,2,1
942,7,1,1,1,1,1,1,2,1
942,8,1,1,1,1,1,1,2,1
942,9,1,1,1,1,1,1,2,1
943,1,1,1,6,1,1,1,1,2
943,2,1,1,1,1,1,2,1,2
943,3,1,1,1,1,1,1,2,2
943,4,1,1,1,1,1,1,1,2
943,5,1,1,1,1,1,1,2,2
943,6,1,1,1,1,1,1,1,2
943,7,1,1,1,1,1,1,2,2
943,8,1,1,5,5,1,1,2,2
943,9,1,1,1,1,1,1,2,2
944,1,1,1,1,1,1,1,2,1
944,2,1,1,1,1,1,1,2,1
944,3,1,1,1,1,1,1,2,1
944,4,1,1,1,1,1,1,2,1
944,5,1,1,1,1,1,1,2,1
944,6,1,1,1,1,1,1,2,1
944,7,1,1,1,1,1,1,2,1
944,8,1,1,1,1,1,1,2,1
944,9,1,1,1,1,1,1,2,1
947,1,1,1,1,1,1,2,2,1
947,2,1,1,1,1,1,1,2,1
947,3,1,1,1,1,1,1,2,2
947,4,1,1,1,1,1,1,2,2
947,5,1,1,1,1,1,1,2,2
947,6,1,1,1,1,1,1,2,2
947,7,1,1,1,1,1,1,2,2
947,8,1,1,1,1,1,1,2,2
947,9,1,1,1,1,1,1,2,2
948,1,1,1,1,1,1,1,2,1
948,2,1,1,1,1,1,1,2,2
948,3,1,1,1,1,1,1,2,2
948,4,1,1,1,1,1,1,2,2
948,5,1,1,1,1,1,1,2,2
948,6,1,1,1,1,1,1,2,2
948,7,1,1,5,5,1,1,2,2
948,8,1,1,1,1,1,1,2,2
948,9,1,1,1,1,1,1,2,2
949,1,1,1,1,1,1,1,2,1
949,3,1,1,1,1,1,1,2,1
949,4,1,1,1,1,1,1,2,1
949,5,1,1,1,1,1,1,2,1
949,6,1,1,1,1,1,1,2,1
949,7,1,1,1,1,1,1,2,1
949,8,1,1,1,1,1,1,2,1
949,9,1,1,1,1,2,1,2,1
950,1,1,1,1,1,1,2,2,2
950,2,1,1,1,1,1,1,2,2
950,4,1,1,1,1,1,1,2,1
950,5,1,1,1,1,1,1,2,2
950,6,1,1,1,1,1,1,2,1
950,7,1,1,1,1,1,1,2,1
950,8,1,1,1,1,1,1,2,2
951,1,1,1,1,1,1,1,2,2
951,2,1,1,1,1,1,1,2,2
951,3,1,1,1,1,1,1,1,2
951,4,1,1,1,1,1,1,1,2
951,7,1,1,1,1,1,1,2,2
951,8,1,1,1,1,1,1,2,2
951,9,1,1,1,1,1,1,2,2
954,1,1,1,1,1,1,1,2,1
954,5,1,1,1,1,1,1,1,1
954,9,1,1,1,1,1,1,2,1
955,2,1,1,1,1,1,1,1,1
955,3,1,1,1,1,1,1,2,1
955,6,1,1,1,1,1,1,2,1
955,7,1,1,1,1,1,1,1,1
956,2,1,1,1,1,1,1,2,1
956,9,1,3,1,1,1,1,2,1
957,1,1,1,1,1,1,1,2,1
957,2,1,1,1,1,1,1,1,1
957,3,1,1,1,1,1,1,2,1
957,4,1,1,1,1,1,1,2,1
957,5,1,1,1,1,1,1,2,1
957,6,1,1,1,1,1,1,2,1
957,7,1,1,2,1,1,1,2,1
957,8,1,1,1,1,1,1,1,1
957,9,1,1,1,1,1,1,2,1
958,1,1,1,9,1,1,1,2,1
958,3,1,1,1,1,1,1,2,1
958,5,1,1,1,1,1,1,2,1
958,6,1,1,1,1,1,1,2,1
958,8,1,1,1,1,1,1,2,1
959,1,1,1,1,1,1,1,2,1
959,2,1,1,1,1,1,1,2,1
959,3,1,1,1,1,1,1,2,1
959,4,1,1,1,1,1,1,2,1
959,5,1,1,1,1,1,1,2,1
959,6,1,1,1,1,1,1,2,1
959,7,1,1,1,1,1,1,2,1
959,8,1,1,1,1,1,1,2,1
959,9,1,1,1,1,1,1,1,1
963,1,1,1,1,1,1,1,3,1
963,2,1,1,1,1,1,1,2,1
963,3,1,1,1,1,1,1,2,1
963,4,1,1,1,1,1,1,2,1
963,5,1,1,1,1,1,1,2,1
963,6,1,1,1,1,1,1,2,1
963,7,1,1,1,1,1,1,2,1
963,8,1,1,1,1,1,1,2,1
963,9,1,1,1,1,1,1,2,1
964,1,1,1,1,1,1,1,2,1
964,2,1,1,1,1,1,1,2,1
964,3,1,1,1,1,1,1,2,1
964,4,1,1,1,1,1,1,2,1
964,5,1,1,1,1,1,1,2,1
964,6,1,1,1,2,2,1,2,1
964,7,1,1,1,1,1,1,2,1
964,8,1,1,1,1,1,1,2,1
964,9,1,1,1,1,1,1,2,1
965,1,1,1,1,1,1,1,2,1
965,2,1,1,1,1,1,1,2,1
965,3,1,1,1,1,1,1,2,1
965,4,1,1,1,1,1,1,2,1
965,5,1,1,1,1,1,1,2,1
965,6,1,1,1,1,1,1,2,1
965,7,1,1,1,1,1,1,2,1
965,8,1,1,1,1,1,1,2,1
965,9,1,1,1,1,1,1,2,1
966,1,1,1,1,1,1,1,1,1
966,4,1,1,1,2,2,1,2,1
966,5,1,1,1,1,1,1,2,1
966,6,1,1,1,1,1,1,2,1
966,8,1,1,1,1,1,1,2,1
967,1,1,1,1,1,1,1,2,1
967,2,1,1,1,2,2,1,2,1
967,3,1,1,1,1,1,1,2,1
967,4,1,1,2,1,1,1,2,1
967,6,1,1,1,1,2,1,2,1
967,7,1,1,1,1,2,1,2,1
967,8,1,1,1,1,2,1,2,1
967,9,1,1,1,1,2,1,2,1
968,1,1,1,1,1,1,1,2,1
968,2,1,1,1,1,1,1,2,1
968,4,1,1,1,1,1,1,2,1
968,5,1,1,1,1,1,1,2,1
968,6,1,1,1,1,1,1,2,1
968,7,1,1,1,1,1,1,2,1
968,8,1,1,1,1,1,1,2,1
968,9,1,1,1,1,1,1,2,1
969,1,1,1,1,1,2,1,1,1
969,2,1,1,1,1,1,1,2,1
969,3,1,1,1,1,2,1,2,1
969,4,1,1,1,1,2,1,2,1
969,5,1,2,1,1,1,2,1,1
969,6,1,1,1,1,1,1,2,1
969,7,1,1,1,1,1,1,2,1
969,8,1,1,1,1,1,1,2,1
969,9,1,1,2,2,2,1,2,1
972,2,1,1,1,2,2,1,2,1
972,5,1,2,1,2,2,1,1,1
972,6,1,2,1,2,2,1,2,1
972,8,1,1,1,2,2,1,2,1
973,1,1,2,1,1,1,1,1,1
976,2,1,1,1,2,2,1,2,1
976,7,1,2,1,2,2,1,1,1
988,4,1,1,12,12,1,1,2,1
991,7,1,2,1,1,1,1,2,1
1002,8,1,2,1,15,1,1,2,1
1011,7,1,1,1,1,1,1,2,1
1011,8,1,1,1,1,1,1,2,1
1017,1,1,1,1,1,1,1,1,1
1017,2,1,1,1,1,1,1,2,1
1017,5,1,1,1,1,1,1,2,1
1017,8,1,1,2,1,1,1,2,1
1018,3,1,1,6,1,1,1,2,1
1018,5,1,1,7,1,1,1,2,1
1018,8,1,1,6,1,1,1,2,1
1018,9,1,1,1,1,1,1,2,1
1019,1,1,1,1,1,1,1,2,1
1052,8,1,1,1,1,2,1,2,1
1057,5,1,1,5,5,2,2,2,1
1060,1,1,2,1,1,1,1,2,1
1060,7,1,1,1,1,1,1,2,1
1062,4,1,1,1,1,1,1,2,1
1067,9,1,1,14,11,1,1,2,1
1070,7,1,1,2,1,1,2,2,1
3,1,1,2,2,1,1,2,1,1
3,9,1,2,1,1,1,2,1,2
10,4,1,1,1,1,1,1,2,1
10,7,1,1,1,1,1,1,2,1
10,9,1,1,1,1,1,2,2,1
11,6,1,2,1,1,1,1,2,2
11,7,1,1,1,1,1,1,2,1
12,1,1,2,1,1,1,1,2,2
14,5,1,1,8,1,1,1,2,1
16,4,1,2,1,9,2,2,2,1
16,6,1,1,1,1,1,1,2,1
20,3,1,2,1,1,1,1,2,1
20,4,1,2,1,1,1,2,1,2
20,5,1,1,1,1,1,2,1,1
20,6,1,3,1,1,1,1,2,1
20,6,1,1,1,1,1,1,2,1
20,7,1,2,1,1,1,2,2,2
20,8,1,1,1,6,1,1,2,1
21,1,1,2,2,2,2,1,1,1
21,3,1,2,2,2,2,2,1,1
23,1,1,1,1,1,1,1,1,1
23,2,1,3,1,1,1,2,2,2
23,2,1,1,1,1,1,2,2,1
23,5,1,2,1,1,1,2,2,1
23,5,1,3,1,1,1,2,2,2
23,7,1,1,1,1,1,1,2,1
23,7,1,2,1,1,1,1,2,1
23,9,1,1,1,1,1,1,2,1
30,7,1,1,1,1,1,1,2,1
35,9,1,1,9,9,1,1,2,1
36,2,1,1,8,1,1,1,2,1
37,6,1,2,1,1,1,1,2,1
39,1,1,1,1,1,1,1,2,1
41,1,1,1,12,1,1,1,2,1
