"grappe","passage","exploitation","s6q00","s6q01","s6q02","s6q03","s6q04","s6q05","s6q06","s6q07a","s6q07b","s6q08","s6q09a","s6q09b","s6q09c","s6q10","s6q11a","s6q11b","s6q11c","s6q12","s6q13","s6q14","s6q15","s6q16a","s6q16b"
937,1,1,1,3,6,1,3,5,3,12,12,0,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,0,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,4,2,1,6,2,3
937,1,2,1,3,2,1,3,5,3,12,12,0,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,0,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,4,1,2,7,2,3
937,1,3,1,3,3,1,3,5,3,12,12,0,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,0,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,4,2,1,6,2,3
937,1,4,1,3,3,1,3,5,3,13,13,100,4,2,40,100,4,1,0,4,1,1,6,2,3
937,1,5,1,3,2,1,3,5,3,12,12,0,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,0,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,4,1,2,7,2,3
937,1,6,1,3,7,1,3,5,3,13,13,100,5,2,0,100,5,1,0,4,2,1,7,2,3
937,1,7,1,2,4,1,3,5,3,14,14,500,40,2,50,500,40,1,0,4,2,1,7,2,3
937,1,8,1,2,4,1,3,5,3,13,13,30,2,1,30,30,2,0,30,4,2,1,6,2,3
937,1,9,1,3,2,1,3,5,3,12,12,0,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,0,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,4,2,1,7,2,3
938,1,1,1,3,4,2,3,5,3,32,32,50,3,0,10,50,3,0,15,3,4,1,7,1,3
938,1,2,1,3,4,2,3,5,3,32,32,150,5,0,35,180,7,0,35,3,4,1,7,1,3
938,1,3,1,3,2,2,3,5,3,34,34,100,5,0,30,100,5,0,30,3,4,2,4,2,3
938,1,4,1,3,2,5,3,5,3,32,32,130,5,0,30,130,5,0,10,2,2,1,7,2,3
938,1,5,1,3,3,7,3,5,3,34,34,350,5,0,30,350,5,0,45,3,4,1,7,1,2
938,1,6,1,4,2,2,3,5,3,34,34,200,4,0,20,200,4,0,20,3,2,1,6,2,3
938,1,7,1,3,6,2,3,5,3,14,14,500,5,1,0,500,8,1,0,3,4,1,6,1,3
938,1,8,1,3,2,2,3,5,3,14,14,35,3,0,15,35,3,0,20,3,2,1,6,2,3
938,1,9,2,3,4,2,3,5,3,32,32,265,4,1,7,275,6,1,10,2,4,1,4,1,3
939,1,1,1,4,3,2,3,5,3,43,43,100,5,0,5,100,5,0,5,4,2,1,6,1,7
939,1,2,2,3,12,2,3,5,3,43,43,1400,20,0,15,150,5,0,5,3,4,1,7,1,3
939,1,3,1,4,3,2,3,5,3,43,43,300,20,0,10,150,5,0,10,3,4,1,7,1,7
939,1,4,1,4,4,2,3,5,3,43,43,50,5,0,10,700,10,0,2,5,1.79769313486232e+308,1.79769313486232e+308,7,1,7
939,1,5,1,3,2,2,3,5,3,43,43,15,1,0,2,15,1,0,2,5,1.79769313486232e+308,1.79769313486232e+308,7,1,7
939,1,6,1,3,4,2,3,5,3,14,14,300,10,0,2,250,8,0,2,5,1.79769313486232e+308,1.79769313486232e+308,6,1,7
939,1,7,11,4,3,2,3,5,3,43,43,100,3,0,1,350,10,0,2,5,1.79769313486232e+308,1.79769313486232e+308,7,1,7
939,1,8,1,4,10,2,3,5,3,14,14,1017,20,0,30,200,10,0,20,5,1.79769313486232e+308,1.79769313486232e+308,7,1,7
939,1,9,15,4,6,2,3,5,3,43,43,200,6,0,2,400,10,0,2,5,1.79769313486232e+308,1.79769313486232e+308,7,1,7
940,1,1,1,6,1,7,4,6,3,43,43,200,5,0,2,700,18,0,5,5,1.79769313486232e+308,1.79769313486232e+308,7,1,7
940,1,2,2,4,3,2,3,5,3,43,43,300,5,0,4,800,11,0,5,5,1.79769313486232e+308,1.79769313486232e+308,7,7,1
940,1,3,1,4,6,2,3,5,3,43,43,1200,75,0,4,350,10,0,2,5,1.79769313486232e+308,1.79769313486232e+308,7,1,7
940,1,4,1,6,1,2,4,4,3,43,43,1000,35,1,40,200,7,0,37,5,1.79769313486232e+308,1.79769313486232e+308,7,1,3
940,1,5,1,4,7,2,3,5,3,43,43,200,5,0,2,1000,25,0,3,3,4,1,1,7,1
940,1,6,5,3,4,2,3,5,3,43,43,1200,30,0,2,100,5,0,2,3,4,1,7,1,7
940,1,7,1,4,2,2,3,5,3,43,43,150,5,0,3,150,5,0,3,4,2,2,7,1,7
940,1,8,1,4,3,2,3,5,3,43,43,1000,30,0,10,250,20,0,45,5,1.79769313486232e+308,1.79769313486232e+308,7,1,7
940,1,9,1,6,1,2,4,6,3,43,43,200,6,0,5,200,5,0,5,5,1.79769313486232e+308,1.79769313486232e+308,7,1,7
941,1,1,1,3,4,8,3,5,3,22,22,100,2,0,10,100,2,0,10,3,2,2,6,2,3
941,1,2,1,3,4,8,3,5,3,22,22,200,4,0,17,200,4,0,17,3,2,2,6,2,3
941,1,3,1,3,6,8,3,5,3,22,22,80,3,0,20,80,3,0,20,3,2,2,7,2,3
941,1,4,1,3,3,2,3,5,3,22,22,1000,46,1,30,1000,46,1,30,3,2,2,7,2,3
941,1,5,1,3,3,5,3,5,3,22,22,1200,48,1,43,1200,48,1,43,3,4,2,6,2,3
941,1,6,1,3,8,2,3,5,3,11,11,0,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,0,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,3,2,2,6,2,3
941,1,7,1,6,1,1,4,4,3,22,22,500,4,0,16,500,4,0,16,5,1.79769313486232e+308,1.79769313486232e+308,7,1,7
941,1,8,1,3,2,5,3,5,3,14,14,70,1,0,3,70,1,0,3,3,2,2,7,2,3
941,1,9,1,3,5,2,3,5,3,22,22,680,5,0,30,680,5,0,30,3,4,1,7,2,3
942,1,1,1,3,4,8,3,5,3,34,34,500,10,1,0,600,13,1,15,3,4,1,7,1,2
942,1,2,1,4,3,2,3,5,3,22,43,900,7,0,37,300,5,0,15,3,2,1,7,1,7
942,1,3,1,4,3,2,3,5,3,34,34,50,2,0,6,50,2,0,6,5,1.79769313486232e+308,1.79769313486232e+308,7,1,7
942,1,4,1,4,4,8,3,5,3,43,43,1035,25,1,7,900,17,1,0,3,4,2,7,1,7
942,1,5,1,4,3,2,3,5,3,22,22,167,7,0,35,167,12,0,45,3,4,2,7,1,7
942,1,6,1,4,3,2,3,5,3,22,22,250,11,1,5,250,15,1,15,3,4,2,7,1,7
942,1,7,1,3,6,8,3,5,3,34,34,250,5,0,35,250,6,0,37,3,4,2,7,1,7
942,1,8,1,4,6,8,3,5,3,33,33,450,12,1,0,450,10,1,5,3,4,2,7,1,7
942,1,9,1,3,6,8,3,5,3,32,32,700,8,1,0,700,8,1,0,3,4,2,7,1,2
943,1,1,6,3,2,2,3,5,3,43,43,200,3,0,4,200,4,0,4,4,2,2,6,1,7
943,1,2,1,3,3,2,3,5,3,43,43,400,5,0,1,800,10,0,1,5,1.79769313486232e+308,1.79769313486232e+308,7,1,2
943,1,3,1,3,2,2,3,5,3,43,43,60,5,0,5,5,5,0,5,4,2,1,6,1,2
943,1,4,3,4,3,2,3,5,3,43,43,250,10,0,2,500,15,0,2,3,4,1,7,1,2
943,1,5,1,3,4,2,3,5,3,43,43,1000,15,0,2,500,8,0,2,3,4,1,7,1,2
943,1,6,1,4,4,2,3,5,3,43,43,30,3,0,2,850,30,0,2,5,1.79769313486232e+308,1.79769313486232e+308,7,1,2
943,1,7,1,3,2,4,3,5,3,43,43,140,5,0,5,1200,15,0,1,5,1.79769313486232e+308,1.79769313486232e+308,7,1,2
943,1,8,5,3,4,2,3,5,3,43,43,1008,15,0,4,806,11,0,4,3,4,1,7,1,7
943,1,9,1,4,3,2,3,5,3,43,43,500,10,0,2,1500,15,0,3,5,1.79769313486232e+308,1.79769313486232e+308,7,1,7
944,1,1,1,4,2,2,3,5,3,34,34,1000,20,0,46,1000,20,0,46,5,1.79769313486232e+308,1.79769313486232e+308,7,1,7
944,1,2,1,4,3,2,3,5,3,34,34,900,6,0,13,900,6,0,14,3,4,1,6,1,7
944,1,3,1,4,2,2,3,5,3,34,34,300,2,0,15,300,2,0,15,4,4,2,6,1,7
944,1,4,1,3,2,2,3,5,3,34,34,1007,17,0,48,1007,17,0,48,5,1.79769313486232e+308,1.79769313486232e+308,7,1,7
944,1,5,1,4,3,2,3,5,3,34,34,1000,7,0,27,1000,7,0,27,3,4,1,7,1,7
944,1,6,1,4,4,2,3,5,3,34,34,600,8,0,18,600,8,0,18,3,4,1,7,1,7
944,1,7,1,4,4,8,3,5,3,34,34,900,6,0,25,900,6,0,25,5,1.79769313486232e+308,1.79769313486232e+308,7,1,7
944,1,8,1,4,4,2,3,5,3,34,34,850,6,0,13,850,6,0,13,5,1.79769313486232e+308,1.79769313486232e+308,7,1,7
944,1,9,1,4,8,2,3,5,3,34,34,1100,25,1,30,1100,25,1,30,3,2,2,6,1,7
947,1,1,1,4,2,7,3,5,3,43,43,400,10,0,2,500,15,0,2,5,1.79769313486232e+308,1.79769313486232e+308,4,1,2
947,1,2,1,3,2,3,5,3,3,43,43,1600,15,0,15,1500,45,0,2,5,1.79769313486232e+308,1.79769313486232e+308,4,1,2
947,1,3,1,4,2,2,3,5,3,43,43,60,3,0,3,60,3,0,3,4,2,2,7,1,2
947,1,4,1,4,2,2,3,5,3,14,14,90,5,0,20,90,5,0,2,3,2,2,6,1,2
947,1,5,1,4,2,2,3,5,3,14,14,80,5,0,10,80,3,0,5,4,2,2,6,1,2
947,1,6,1,4,2,2,3,5,3,14,14,30,1,0,1,30,1,0,1,4,2,2,7,1,2
947,1,7,1,4,3,2,3,5,3,14,14,26,2,0,5,26,2,0,5,5,1.79769313486232e+308,1.79769313486232e+308,7,1,2
947,1,8,1,3,3,2,3,5,3,14,14,1000,10,0,3,100,5,0,5,3,2,2,7,1,2
947,1,9,1,4,4,2,3,5,3,14,14,60,3,0,5,60,3,0,5,3,2,2,6,1,2
948,1,1,1,4,2,2,3,5,3,14,14,20,1,0,2,20,1,0,2,5,1.79769313486232e+308,1.79769313486232e+308,7,1,2
948,1,2,1,3,2,2,3,5,3,13,13,100,3,0,20,100,13,0,20,5,1.79769313486232e+308,1.79769313486232e+308,4,1,2
948,1,3,1,4,2,3,5,3,3,14,14,100,1,0,5,100,1,0,10,3,2,2,6,1,2
948,1,4,1,3,2,3,3,5,3,14,14,100,3,0,10,100,3,0,15,3,2,2,6,1,2
948,1,5,1,2,3,5,3,5,3,14,14,100,5,0,10,100,5,0,10,3,2,2,6,1,2
948,1,6,1,4,2,2,3,5,3,13,13,50,3,0,5,50,5,0,5,5,1.79769313486232e+308,1.79769313486232e+308,4,1,2
948,1,7,5,4,2,3,3,5,3,14,14,80,5,0,10,80,5,0,10,4,2,2,6,1,2
948,1,8,1,3,2,2,3,5,3,14,14,60,2,0,20,60,2,0,20,3,2,2,7,1,2
948,1,9,1,4,2,2,3,5,3,43,43,400,7,0,2,400,7,0,7,5,1.79769313486232e+308,1.79769313486232e+308,4,1,2
949,1,1,1,4,3,2,3,5,3,14,14,40,1,0,2,40,1,0,2,5,1.79769313486232e+308,1.79769313486232e+308,7,1,7
949,1,2,1,4,3,2,3,5,3,43,43,600,5,0,45,400,3,0,30,5,1.79769313486232e+308,1.79769313486232e+308,7,1,7
949,1,3,1,3,6,2,3,5,3,43,43,400,5,0,30,300,4,0,20,3,4,1,7,1,7
949,1,4,1,4,4,7,3,5,3,43,43,500,5,0,27,350,3,0,20,5,1.79769313486232e+308,1.79769313486232e+308,7,1,7
949,1,5,1,3,3,2,3,5,3,43,43,250,4,0,31,100,2,0,11,3,4,1,7,1,7
949,1,6,1,4,2,2,3,5,3,14,14,200,10,0,23,200,10,0,23,3,4,1,7,1,7
949,1,7,1,3,5,8,3,5,3,14,14,100,1,0,3,100,1,0,3,3,2,1,6,1,2
949,1,8,1,4,2,2,3,5,3,14,14,60,1,0,3,66,1,0,3,5,1.79769313486232e+308,1.79769313486232e+308,7,1,7
949,1,9,1,4,3,2,3,5,3,14,14,60,1,0,3,60,1,0,3,5,1.79769313486232e+308,1.79769313486232e+308,7,1,7
950,1,1,1,3,4,2,3,1,3,14,11,200,10,0,45,200,15,0,5,3,2,2,2,1,2
950,1,2,1,4,2,2,3,5,3,14,14,150,3,0,15,150,3,0,15,3,2,2,6,1,2
950,1,3,1,3,2,2,3,5,3,14,14,200,5,0,30,200,5,0,30,3,2,2,6,1,2
950,1,4,1,3,3,5,3,3,3,43,43,1000,34,0,10,600,15,0,5,3,2,2,7,1,2
950,1,5,1,3,2,7,3,5,3,43,43,1000,30,0,10,100,15,0,5,3,2,2,7,1,2
950,1,6,1,3,2,7,3,5,3,22,22,1000,5,0,30,1000,5,0,15,5,1.79769313486232e+308,1.79769313486232e+308,7,1,2
950,1,7,1,4,5,7,3,5,3,34,34,200,5,0,30,200,5,0,40,5,1.79769313486232e+308,1.79769313486232e+308,6,1,2
950,1,8,1,4,5,2,3,5,3,34,34,200,5,1,30,200,5,1,40,5,1.79769313486232e+308,1.79769313486232e+308,6,1,2
950,1,9,1,4,5,5,3,5,3,34,34,300,5,0,30,300,5,0,30,3,2,1,4,1,2
951,1,1,1,3,2,2,3,5,3,22,22,260,10,0,10,260,10,0,5,3,2,2,7,1,2
951,1,2,1,4,3,2,3,5,3,43,43,1000,45,0,10,1000,3,0,10,3,2,2,7,1,2
951,1,3,1,3,3,2,3,5,3,34,34,150,2,1,0,150,2,1,0,5,1.79769313486232e+308,1.79769313486232e+308,6,1,3
951,1,4,1,3,2,2,3,5,3,34,34,300,5,1,0,300,5,0,2,4,4,2,4,1,3
951,1,5,1,3,2,2,3,5,3,34,34,100,7,0,30,100,7,0,30,3,1,1,6,1,2
951,1,6,1,3,3,2,3,5,3,43,43,600,50,0,1,600,60,0,1,4,4,2,7,1,2
951,1,7,1,3,2,2,3,5,3,14,14,700,5,0,10,700,5,0,10,1,2,2,6,1,2
951,1,8,1,3,3,2,3,5,3,14,14,400,5,0,5,400,5,0,20,4,2,2,7,1,2
951,1,9,1,3,2,1,3,5,3,43,43,650,20,0,2,890,20,0,5,3,2,2,7,1,2
954,1,1,1,3,4,2,3,5,3,22,43,15,2,0,10,10,7,0,0,5,1.79769313486232e+308,1.79769313486232e+308,6,1,7
954,1,2,1,3,2,2,3,5,3,14,14,10,1,0,2,10,1,0,2,5,1.79769313486232e+308,1.79769313486232e+308,6,1,7
954,1,3,1,4,4,2,3,5,3,14,14,30,1,0,3,30,1,0,3,5,1.79769313486232e+308,1.79769313486232e+308,6,1,7
954,1,4,1,4,2,2,3,5,3,14,14,60,1,0,3,60,1,0,3,5,1.79769313486232e+308,1.79769313486232e+308,7,1,7
954,1,5,1,6,2,2,6,7,3,43,52,300,6,0,0,160,4,0,0,5,1.79769313486232e+308,1.79769313486232e+308,7,1,7
954,1,6,1,4,2,4,3,5,3,22,22,200,12,0,10,300,15,0,7,5,1.79769313486232e+308,1.79769313486232e+308,4,1,7
954,1,7,1,6,2,2,4,4,3,22,22,400,6,0,13,400,6,0,13,5,1.79769313486232e+308,1.79769313486232e+308,7,1,7
954,1,8,1,4,2,2,3,5,3,14,14,60,1,0,3,60,1,0,3,5,1.79769313486232e+308,1.79769313486232e+308,4,1,7
954,1,9,1,4,3,2,3,5,3,22,22,70,1,0,5,70,1,0,5,5,1.79769313486232e+308,1.79769313486232e+308,7,1,7
955,1,1,1,4,4,2,3,5,3,22,22,700,2,0,7,700,3,0,9,5,1.79769313486232e+308,1.79769313486232e+308,4,1,7
955,1,2,1,4,3,2,3,5,3,22,22,250,1,0,6,250,1,0,7,5,1.79769313486232e+308,1.79769313486232e+308,6,1,7
955,1,3,2,4,2,2,3,5,3,22,22,43,1,0,1,43,1,0,1,5,1.79769313486232e+308,1.79769313486232e+308,4,1,7
955,1,4,1,6,2,2,4,4,3,22,22,150,1,0,2,150,1,0,2,5,1.79769313486232e+308,1.79769313486232e+308,7,1,7
955,1,5,1,3,3,2,3,5,3,22,22,20,1,0,2,20,1,0,2,4,4,2,6,1,7
955,1,6,1,3,2,2,3,5,3,22,22,70,1,0,3,70,1,0,4,5,1.79769313486232e+308,1.79769313486232e+308,4,1,7
955,1,7,1,4,2,2,3,5,3,22,22,30,1,0,2,30,1,0,2,5,1.79769313486232e+308,1.79769313486232e+308,4,1,7
955,1,8,1,6,1,2,4,4,3,22,22,30,1,0,2,30,1,0,2,5,1.79769313486232e+308,1.79769313486232e+308,4,1,7
955,1,9,1,4,3,2,3,5,3,22,22,900,15,0,35,900,15,0,36,5,1.79769313486232e+308,1.79769313486232e+308,6,1,7
956,1,1,1,3,7,2,3,5,3,22,52,610,6,0,0,90,3,0,0,4,2,2,4,1,7
956,1,2,1,4,3,2,3,5,3,22,52,230,6,0,0,90,3,0,0,3,4,2,7,1,7
956,1,3,1,2,1,2,3,5,3,22,43,20,2,0,7,30,3,0,10,5,1.79769313486232e+308,1.79769313486232e+308,4,1,7
956,1,4,1,4,4,2,3,5,3,34,52,1300,15,0,0,90,5,0,0,5,1.79769313486232e+308,1.79769313486232e+308,7,1,7
956,1,5,1,6,3,2,4,4,3,22,22,190,5,0,15,190,5,0,15,5,1.79769313486232e+308,1.79769313486232e+308,7,1,7
956,1,6,1,4,5,2,3,5,3,22,22,260,5,0,16,260,5,0,16,5,1.79769313486232e+308,1.79769313486232e+308,7,1,2
956,1,7,1,3,2,2,3,5,3,22,43,10,5,0,7,10,5,0,7,5,1.79769313486232e+308,1.79769313486232e+308,4,1,7
956,1,8,1,1,3,2,2,5,3,22,42,5,2,0,10,5,2,0,10,6,3,2,4,1,7
956,1,9,1,2,1,2,3,5,3,22,43,10,5,0,5,25,15,0,10,5,1.79769313486232e+308,1.79769313486232e+308,4,1,7
957,1,1,1,4,6,2,3,5,3,22,43,80,10,0,2,30,3,0,2,3,2,1,7,1,7
957,1,2,1,3,3,2,3,5,3,32,32,100,5,0,2,100,5,0,2,3,2,1,7,1,7
957,1,3,1,3,4,2,3,5,3,32,32,100,5,0,2,100,5,0,2,3,2,2,7,1,7
957,1,4,1,3,4,2,3,5,3,32,32,100,3,0,7,100,3,0,7,2,4,2,7,1,7
957,1,5,1,3,2,7,3,5,3,22,22,50,5,0,3,50,5,0,3,5,1.79769313486232e+308,1.79769313486232e+308,7,1,7
957,1,6,1,3,3,2,3,5,3,32,32,5,1,0,2,5,1,0,2,5,1.79769313486232e+308,1.79769313486232e+308,7,1,7
957,1,7,2,1,4,2,3,5,3,22,22,100,5,0,3,100,5,0,3,3,2,1,7,1,7
957,1,8,1,3,4,2,3,5,3,32,32,1000,10,0,2,1000,10,0,2,3,2,1,7,1,7
957,1,9,1,3,4,2,3,5,3,22,43,40,5,0,2,100,10,0,3,3,3,1,7,1,7
958,1,1,9,1,10,4,3,5,3,22,22,100,10,0,5,100,10,0,5,3,2,2,7,1,7
958,1,2,1,4,2,7,3,5,3,32,32,150,8,0,3,150,8,0,3,5,1.79769313486232e+308,1.79769313486232e+308,7,1,7
958,1,3,1,3,3,2,3,5,3,22,22,100,5,0,3,100,5,0,3,3,2,1,7,1,7
958,1,4,1,5,2,2,3,5,3,32,32,500,10,0,3,500,10,0,3,5,1.79769313486232e+308,1.79769313486232e+308,7,1,7
958,1,5,1,4,2,2,3,5,3,22,34,100,5,0,2,120,5,0,2,3,3,1,7,1,7
958,1,6,1,3,2,2,3,5,3,22,22,1000,15,0,2,1000,15,0,2,2,2,1,7,2,7
958,1,7,1,3,2,2,3,5,3,22,22,5,1,0,3,300,5,0,2,2,2,2,7,1,7
958,1,8,1,4,3,1,3,5,3,22,22,100,5,0,2,100,5,0,2,3,2,1,7,1,7
958,1,9,1,3,2,2,3,5,3,22,22,300,8,0,15,300,8,0,15,2,2,2,7,1,7
959,1,1,1,3,5,2,3,5,3,32,43,50,5,0,2,20,2,0,2,4,2,1,7,1,7
959,1,2,1,4,4,2,3,4,3,22,43,20,2,0,2,100,10,0,5,4,2,1,7,1,7
959,1,3,1,3,4,4,3,5,3,22,22,50,5,0,5,50,5,0,5,3,2,1,6,1,7
959,1,4,1,4,5,1,3,5,3,34,34,150,5,0,15,150,5,0,15,2,2,1,7,1,2
959,1,5,1,3,3,2,3,5,3,34,43,1000,10,0,2,1000,10,0,2,4,2,1,7,1,7
959,1,6,1,4,3,2,3,5,3,14,14,40,10,0,5,40,10,0,5,3,2,1,6,1,7
959,1,7,1,4,3,2,3,5,3,33,33,100,2,0,5,100,2,0,5,2,2,1,7,1,7
959,1,8,1,3,3,2,3,5,3,14,14,10,2,0,3,10,2,0,3,2,2,1,6,1,7
959,1,9,1,4,3,2,3,5,3,32,32,10,3,0,5,10,3,0,5,3,2,2,7,1,7
963,1,1,1,4,4,4,3,5,3,14,43,1000,20,0,10,20,1,0,2,5,1.79769313486232e+308,1.79769313486232e+308,7,7,1
963,1,2,1,3,7,2,3,5,3,32,43,15,1,0,10,30,1,0,3,3,2,1,7,7,2
963,1,3,1,3,7,2,3,5,3,14,14,500,20,0,15,500,20,0,15,3,2,1,7,7,1
963,1,4,1,5,2,2,3,5,3,34,34,300,6,0,10,300,6,0,10,5,1.79769313486232e+308,1.79769313486232e+308,6,1,7
963,1,5,1,4,4,2,3,5,3,32,43,50,1,0,10,30,1,0,5,5,1.79769313486232e+308,1.79769313486232e+308,7,7,2
963,1,6,1,3,4,2,3,5,3,34,34,1000,15,0,10,1000,15,0,10,2,2,1,6,1,7
963,1,7,1,4,2,2,3,5,3,22,43,200,3,0,15,50,1,0,5,5,1.79769313486232e+308,1.79769313486232e+308,7,7,1
963,1,8,1,4,5,2,3,5,3,22,43,50,1,0,14,50,1,0,2,3,2,1,4,1,7
963,1,9,1,4,3,2,3,5,3,34,34,20,1,0,10,20,1,0,10,3,2,1,7,1,7
964,1,1,1,1,2,4,4,6,3,43,43,1000,15,0,5,50,1,0,5,5,1.79769313486232e+308,1.79769313486232e+308,7,1,2
964,1,2,1,3,4,2,3,5,3,43,43,100,2,0,2,70,1,0,2,3,2,2,7,1,7
964,1,3,1,3,5,2,3,5,3,43,43,500,5,0,2,300,3,0,2,3,2,1,6,2,7
964,1,4,1,3,2,2,3,5,3,43,43,1000,15,0,5,100,2,0,5,2,2,1,6,1,2
964,1,5,1,4,2,2,3,5,3,43,43,1000,10,0,5,60,1,0,5,3,2,1,7,1,7
964,1,6,1,4,2,2,4,6,3,43,43,1000,15,0,5,50,1,0,3,5,1.79769313486232e+308,1.79769313486232e+308,7,2,1
964,1,7,1,4,2,2,3,5,3,43,43,100,2,0,2,50,1,0,2,3,2,1,7,2,1
964,1,8,1,3,2,2,3,5,3,43,43,1000,10,0,5,100,2,0,2,3,2,2,7,2,7
964,1,9,1,4,5,2,3,5,3,43,43,100,2,0,5,50,1,0,5,4,2,1,7,1,7
965,1,1,1,3,6,2,3,5,3,34,34,50,1,0,5,50,1,0,5,2,2,1,6,1,7
965,1,2,1,3,2,2,3,5,3,34,34,150,3,0,10,150,3,0,10,3,2,2,7,1,7
965,1,3,1,4,2,2,3,5,3,22,43,100,2,0,5,70,1,0,2,4,2,1,7,1,7
965,1,4,1,4,2,2,3,5,3,32,32,100,2,0,12,100,2,0,12,3,2,1,7,1,7
965,1,5,1,3,6,2,3,5,3,34,34,50,2,0,15,50,2,0,15,3,2,1,7,1,7
965,1,6,1,3,9,4,3,5,3,34,34,100,2,0,5,100,2,0,5,3,2,2,6,1,2
965,1,7,1,4,2,2,3,5,3,34,34,200,2,0,10,200,2,0,10,3,2,1,3,7,1
965,1,8,1,3,8,2,3,5,3,43,43,20,1,0,2,20,1,0,2,3,2,1,6,1,2
965,1,9,1,3,6,2,3,5,3,34,34,500,10,0,10,500,10,0,10,2,2,2,6,1,2
966,1,1,1,6,2,2,4,4,3,43,43,1000,15,0,5,800,12,0,5,5,1.79769313486232e+308,1.79769313486232e+308,7,1,7
966,1,2,1,4,3,2,3,5,3,43,43,1000,15,0,5,800,12,0,5,5,1.79769313486232e+308,1.79769313486232e+308,7,1,7
966,1,3,1,4,3,2,3,5,3,43,43,1000,10,0,2,600,8,0,2,5,1.79769313486232e+308,1.79769313486232e+308,7,7,1
966,1,4,1,3,2,2,3,5,3,32,32,500,8,0,10,100,2,0,10,3,2,1,7,1,7
966,1,5,1,3,3,2,3,5,3,22,22,100,2,0,15,100,2,0,15,4,2,1,7,1,7
966,1,6,1,4,4,2,3,5,3,32,32,100,2,0,5,100,2,0,5,5,1.79769313486232e+308,1.79769313486232e+308,7,1,7
966,1,7,1,5,2,2,3,5,3,34,34,200,3,0,10,200,2,0,10,5,1.79769313486232e+308,1.79769313486232e+308,7,1,7
966,1,8,1,4,3,4,3,5,3,43,43,20,1,0,2,20,1,0,2,5,1.79769313486232e+308,1.79769313486232e+308,6,1,7
966,1,9,1,3,9,7,3,5,3,34,34,20,1,0,10,20,1,0,10,3,2,1,7,1,7
967,1,1,1,3,6,2,3,5,3,43,43,250,10,0,10,50,3,0,3,4,2,1,7,1,7
967,1,2,1,3,3,2,3,5,3,22,43,150,10,0,20,50,5,0,3,5,1.79769313486232e+308,1.79769313486232e+308,6,7,1
967,1,3,1,3,4,2,3,5,3,22,43,100,5,0,15,50,3,0,3,4,3,1,7,1,7
967,1,4,2,3,6,2,3,5,3,32,32,500,10,0,5,500,10,0,5,3,2,1,7,1,7
967,1,5,1,4,4,2,3,5,3,22,22,100,5,0,10,100,5,0,5,3,2,1,7,1,7
967,1,6,1,4,3,2,3,5,3,22,43,100,3,0,10,50,3,0,3,3,2,1,7,1,7
967,1,7,1,3,4,2,3,5,3,22,43,200,10,0,20,100,5,0,5,5,1.79769313486232e+308,1.79769313486232e+308,7,1,7
967,1,8,1,4,4,2,3,5,3,43,43,2000,4,0,5,200,10,0,5,5,1.79769313486232e+308,1.79769313486232e+308,7,7,1
967,1,9,1,4,4,2,3,5,3,32,43,100,5,0,15,50,3,0,2,4,2,2,7,2,1
968,1,1,1,4,4,1,3,5,3,43,43,1000,20,0,5,100,5,0,5,3,2,1,7,7,1
968,1,2,1,4,6,2,3,5,3,43,43,200,10,0,5,50,5,0,5,3,2,1,6,1,7
968,1,3,1,3,6,4,3,5,3,43,43,500,15,0,3,100,5,0,3,3,2,1,6,1,2
968,1,4,1,4,3,2,3,5,3,43,43,1000,30,0,5,500,15,0,5,5,1.79769313486232e+308,1.79769313486232e+308,6,7,1
968,1,5,1,4,3,2,3,5,3,43,43,1000,30,0,5,50,5,0,3,5,1.79769313486232e+308,1.79769313486232e+308,7,1,7
968,1,6,1,4,3,2,4,4,3,43,43,1500,30,0,5,500,10,0,5,5,1.79769313486232e+308,1.79769313486232e+308,7,7,1
968,1,7,1,4,2,2,3,5,3,43,43,1000,20,0,5,100,5,0,5,5,1.79769313486232e+308,1.79769313486232e+308,7,7,1
968,1,8,1,4,2,2,3,5,3,34,43,200,10,0,20,100,5,0,3,5,1.79769313486232e+308,1.79769313486232e+308,7,1,7
968,1,9,1,3,4,2,3,5,3,43,43,2000,30,0,5,500,10,0,5,4,2,2,7,7,1
969,1,1,1,4,4,2,3,5,3,43,43,400,15,0,3,200,10,0,3,3,2,1,7,7,1
969,1,2,1,3,5,2,3,5,3,43,43,1500,30,0,5,25,2,0,3,3,2,1,6,1,7
969,1,3,1,4,3,3,5,3,3,22,43,3000,60,0,5,100,10,0,5,3,2,1,7,1,7
969,1,4,1,4,3,2,3,5,3,43,43,1000,25,0,5,200,10,0,5,5,1.79769313486232e+308,1.79769313486232e+308,7,7,1
